[
  <<|java+class:///com/jaspersoft/ireport/designer/outline/nodes/properties/charts/PlotSeriesColorsProperty|,|java+class:///com/jaspersoft/ireport/designer/sheet/SeriesColorsProperty|>,220,<|java+method:///com/jaspersoft/ireport/designer/sheet/SeriesColorsProperty/sortedSetAsList(java.util.SortedSet)|,|java+method:///com/jaspersoft/ireport/designer/outline/nodes/properties/charts/PlotSeriesColorsProperty/getValue()|>>,
  <<|java+class:///com/jaspersoft/ireport/designer/outline/nodes/CrosstabRowGroupNode|,|java+class:///com/jaspersoft/ireport/designer/outline/nodes/CrosstabGroupNode|>,220,<|java+method:///com/jaspersoft/ireport/designer/outline/nodes/CrosstabGroupNode/getCrosstab()|,|java+method:///com/jaspersoft/ireport/designer/outline/nodes/CrosstabRowGroupNode/createSheet()|>>,
  <<|java+class:///com/jaspersoft/ireport/designer/outline/nodes/CrosstabRowGroupNode|,|java+class:///com/jaspersoft/ireport/designer/outline/nodes/CrosstabGroupNode|>,220,<|java+method:///com/jaspersoft/ireport/designer/outline/nodes/CrosstabGroupNode/getCrosstab()|,|java+method:///com/jaspersoft/ireport/designer/outline/nodes/CrosstabRowGroupNode/getGroups()|>>,
  <<|java+class:///com/jaspersoft/ireport/designer/outline/nodes/CrosstabRowGroupNode|,|java+class:///com/jaspersoft/ireport/designer/outline/nodes/CrosstabGroupNode|>,220,<|java+field:///com/jaspersoft/ireport/designer/outline/nodes/CrosstabGroupNode/ROW_GROUP|,|java+method:///com/jaspersoft/ireport/designer/outline/nodes/CrosstabRowGroupNode/getType()|>>,
  <<|java+class:///com/jaspersoft/ireport/designer/actions/ReportAlignWithResizeStrategyProvider|,|java+class:///com/jaspersoft/ireport/designer/actions/AlignWithSupport|>,220,<|java+method:///com/jaspersoft/ireport/designer/actions/AlignWithSupport/snapToGrid(java.awt.Point,int)|,|java+method:///com/jaspersoft/ireport/designer/actions/ReportAlignWithResizeStrategyProvider/boundsSuggested(org.netbeans.api.visual.widget.Widget,java.awt.Rectangle,java.awt.Rectangle,org.netbeans.api.visual.action.ResizeProvider.ControlPoint)|>>,
  <<|java+class:///com/jaspersoft/ireport/designer/actions/ReportAlignWithResizeStrategyProvider|,|java+class:///com/jaspersoft/ireport/designer/actions/AlignWithSupport|>,220,<|java+method:///com/jaspersoft/ireport/designer/actions/AlignWithSupport/locationSuggested(org.netbeans.api.visual.widget.Widget,java.awt.Rectangle,java.awt.Point,boolean,boolean,boolean,boolean)|,|java+method:///com/jaspersoft/ireport/designer/actions/ReportAlignWithResizeStrategyProvider/boundsSuggested(org.netbeans.api.visual.widget.Widget,java.awt.Rectangle,java.awt.Rectangle,org.netbeans.api.visual.action.ResizeProvider.ControlPoint)|>>,
  <<|java+class:///com/jaspersoft/ireport/designer/actions/ReportAlignWithResizeStrategyProvider|,|java+class:///com/jaspersoft/ireport/designer/actions/AlignWithSupport|>,220,<|java+method:///com/jaspersoft/ireport/designer/actions/AlignWithSupport/hide()|,|java+method:///com/jaspersoft/ireport/designer/actions/ReportAlignWithResizeStrategyProvider/resizingFinished(org.netbeans.api.visual.widget.Widget)|>>,
  <<|java+class:///com/jaspersoft/ireport/designer/actions/ReportAlignWithResizeStrategyProvider|,|java+class:///com/jaspersoft/ireport/designer/actions/AlignWithSupport|>,220,<|java+method:///com/jaspersoft/ireport/designer/actions/AlignWithSupport/show()|,|java+method:///com/jaspersoft/ireport/designer/actions/ReportAlignWithResizeStrategyProvider/resizingStarted(org.netbeans.api.visual.widget.Widget)|>>,
  <<|java+class:///com/jaspersoft/ireport/addons/transformer/BarcodeTransformer|,|java+class:///com/jaspersoft/ireport/addons/transformer/DefaultTransformer|>,220,<|java+method:///com/jaspersoft/ireport/addons/transformer/DefaultTransformer/transform(java.lang.String)|,|java+method:///com/jaspersoft/ireport/addons/transformer/BarcodeTransformer/transform(java.lang.String)|>>,
  <<|java+class:///com/jaspersoft/ireport/components/barcode/barcode4j/Barcode4JComponentWidget|,|java+class:///com/jaspersoft/ireport/designer/widgets/JRDesignElementWidget|>,220,<|java+method:///com/jaspersoft/ireport/designer/widgets/JRDesignElementWidget/getSelectionWidget()|,|java+method:///com/jaspersoft/ireport/components/barcode/barcode4j/Barcode4JComponentWidget/propertyChange(java.beans.PropertyChangeEvent)|>>,
  <<|java+class:///com/jaspersoft/ireport/components/barcode/barcode4j/Barcode4JComponentWidget|,|java+class:///com/jaspersoft/ireport/designer/widgets/JRDesignElementWidget|>,220,<|java+method:///com/jaspersoft/ireport/designer/widgets/JRDesignElementWidget/updateBounds()|,|java+method:///com/jaspersoft/ireport/components/barcode/barcode4j/Barcode4JComponentWidget/propertyChange(java.beans.PropertyChangeEvent)|>>,
  <<|java+class:///com/jaspersoft/ireport/components/barcode/barcode4j/Barcode4JComponentWidget|,|java+class:///com/jaspersoft/ireport/designer/widgets/JRDesignElementWidget|>,220,<|java+method:///com/jaspersoft/ireport/designer/widgets/JRDesignElementWidget/propertyChange(java.beans.PropertyChangeEvent)|,|java+method:///com/jaspersoft/ireport/components/barcode/barcode4j/Barcode4JComponentWidget/propertyChange(java.beans.PropertyChangeEvent)|>>,
  <<|java+class:///com/jaspersoft/jrx/TextExportParametersPanel|,|java+class:///com/jaspersoft/ireport/designer/options/export/AbstractExportParametersPanel|>,220,<|java+method:///com/jaspersoft/ireport/designer/options/export/AbstractExportParametersPanel/notifyChange()|,|java+method:///com/jaspersoft/jrx/TextExportParametersPanel/jCheckBoxAddFormFeedActionPerformed(java.awt.event.ActionEvent)|>>,
  <<|java+class:///com/jaspersoft/ireport/designer/sheet/properties/charts/JRItemLabelPropertyCustomEditor|,|java+class:///com/jaspersoft/ireport/designer/sheet/properties/charts/JRItemLabelPanel|>,220,<|java+method:///com/jaspersoft/ireport/designer/sheet/properties/charts/JRItemLabelPanel/getItemLabel()|,|java+method:///com/jaspersoft/ireport/designer/sheet/properties/charts/JRItemLabelPropertyCustomEditor/getPropertyValue()|>>,
  <<|java+class:///com/jaspersoft/ireport/designer/sheet/properties/charts/JRItemLabelPropertyCustomEditor|,|java+class:///com/jaspersoft/ireport/designer/sheet/properties/charts/JRItemLabelPanel|>,220,<|java+method:///com/jaspersoft/ireport/designer/sheet/properties/charts/JRItemLabelPanel/setChart(net.sf.jasperreports.engine.JRChart)|,|java+constructor:///com/jaspersoft/ireport/designer/sheet/properties/charts/JRItemLabelPropertyCustomEditor/JRItemLabelPropertyCustomEditor(net.sf.jasperreports.engine.JRChart,net.sf.jasperreports.charts.JRItemLabel,boolean,boolean,java.lang.String,java.beans.PropertyEditor,org.openide.explorer.propertysheet.PropertyEnv)|>>,
  <<|java+class:///com/jaspersoft/ireport/designer/sheet/properties/charts/JRItemLabelPropertyCustomEditor|,|java+class:///com/jaspersoft/ireport/designer/sheet/properties/charts/JRItemLabelPanel|>,220,<|java+method:///com/jaspersoft/ireport/designer/sheet/properties/charts/JRItemLabelPanel/setItemLabel(net.sf.jasperreports.charts.JRItemLabel)|,|java+constructor:///com/jaspersoft/ireport/designer/sheet/properties/charts/JRItemLabelPropertyCustomEditor/JRItemLabelPropertyCustomEditor(net.sf.jasperreports.engine.JRChart,net.sf.jasperreports.charts.JRItemLabel,boolean,boolean,java.lang.String,java.beans.PropertyEditor,org.openide.explorer.propertysheet.PropertyEnv)|>>,
  <<|java+class:///com/jaspersoft/ireport/designer/options/export/PdfExportParametersPanel|,|java+class:///com/jaspersoft/ireport/designer/options/export/AbstractExportParametersPanel|>,220,<|java+method:///com/jaspersoft/ireport/designer/options/export/AbstractExportParametersPanel/notifyChange()|,|java+method:///com/jaspersoft/ireport/designer/options/export/PdfExportParametersPanel/jCheckBoxAllowFillInActionPerformed(java.awt.event.ActionEvent)|>>,
  <<|java+class:///com/jaspersoft/ireport/designer/options/export/PdfExportParametersPanel|,|java+class:///com/jaspersoft/ireport/designer/options/export/AbstractExportParametersPanel|>,220,<|java+method:///com/jaspersoft/ireport/designer/options/export/AbstractExportParametersPanel/notifyChange()|,|java+method:///com/jaspersoft/ireport/designer/options/export/PdfExportParametersPanel/jCheckBoxAllowAssemblyActionPerformed(java.awt.event.ActionEvent)|>>,
  <<|java+class:///com/jaspersoft/ireport/designer/options/export/PdfExportParametersPanel|,|java+class:///com/jaspersoft/ireport/designer/options/export/AbstractExportParametersPanel|>,220,<|java+method:///com/jaspersoft/ireport/designer/options/export/AbstractExportParametersPanel/notifyChange()|,|java+method:///com/jaspersoft/ireport/designer/options/export/PdfExportParametersPanel/jCheckBoxForceSVGShapesActionPerformed(java.awt.event.ActionEvent)|>>,
  <<|java+class:///com/jaspersoft/ireport/designer/options/export/PdfExportParametersPanel|,|java+class:///com/jaspersoft/ireport/designer/options/export/AbstractExportParametersPanel|>,220,<|java+method:///com/jaspersoft/ireport/designer/options/export/AbstractExportParametersPanel/notifyChange()|,|java+method:///com/jaspersoft/ireport/designer/options/export/PdfExportParametersPanel/jComboBoxEncryptionActionPerformed(java.awt.event.ActionEvent)|>>,
  <<|java+class:///com/jaspersoft/ireport/designer/options/export/PdfExportParametersPanel|,|java+class:///com/jaspersoft/ireport/designer/options/export/AbstractExportParametersPanel|>,220,<|java+method:///com/jaspersoft/ireport/designer/options/export/AbstractExportParametersPanel/notifyChange()|,|java+method:///com/jaspersoft/ireport/designer/options/export/PdfExportParametersPanel/jCheckBoxCreatingBatchModeBookmarksActionPerformed(java.awt.event.ActionEvent)|>>,
  <<|java+class:///com/jaspersoft/ireport/designer/options/export/PdfExportParametersPanel|,|java+class:///com/jaspersoft/ireport/designer/options/export/AbstractExportParametersPanel|>,220,<|java+method:///com/jaspersoft/ireport/designer/options/export/AbstractExportParametersPanel/notifyChange()|,|java+method:///com/jaspersoft/ireport/designer/options/export/PdfExportParametersPanel/jCheckBoxAllawDegradedPrintingActionPerformed(java.awt.event.ActionEvent)|>>,
  <<|java+class:///com/jaspersoft/ireport/designer/options/export/PdfExportParametersPanel|,|java+class:///com/jaspersoft/ireport/designer/options/export/AbstractExportParametersPanel|>,220,<|java+method:///com/jaspersoft/ireport/designer/options/export/AbstractExportParametersPanel/notifyChange()|,|java+method:///com/jaspersoft/ireport/designer/options/export/PdfExportParametersPanel/jCheckBoxIsTaggedActionPerformed(java.awt.event.ActionEvent)|>>,
  <<|java+class:///com/jaspersoft/ireport/designer/options/export/PdfExportParametersPanel|,|java+class:///com/jaspersoft/ireport/designer/options/export/AbstractExportParametersPanel|>,220,<|java+method:///com/jaspersoft/ireport/designer/options/export/AbstractExportParametersPanel/setInit(boolean)|,|java+method:///com/jaspersoft/ireport/designer/options/export/PdfExportParametersPanel/load()|>>,
  <<|java+class:///com/jaspersoft/ireport/designer/options/export/PdfExportParametersPanel|,|java+class:///com/jaspersoft/ireport/designer/options/export/AbstractExportParametersPanel|>,220,<|java+method:///com/jaspersoft/ireport/designer/options/export/AbstractExportParametersPanel/notifyChange()|,|java+method:///com/jaspersoft/ireport/designer/options/export/PdfExportParametersPanel/jCheckBoxAllowModifyAnnotationsActionPerformed(java.awt.event.ActionEvent)|>>,
  <<|java+class:///com/jaspersoft/ireport/designer/options/export/PdfExportParametersPanel|,|java+class:///com/jaspersoft/ireport/designer/options/export/AbstractExportParametersPanel|>,220,<|java+method:///com/jaspersoft/ireport/designer/options/export/AbstractExportParametersPanel/notifyChange()|,|java+method:///com/jaspersoft/ireport/designer/options/export/PdfExportParametersPanel/jCheckBoxCompressedActionPerformed(java.awt.event.ActionEvent)|>>,
  <<|java+class:///com/jaspersoft/ireport/designer/options/export/PdfExportParametersPanel|,|java+class:///com/jaspersoft/ireport/designer/options/export/AbstractExportParametersPanel|>,220,<|java+method:///com/jaspersoft/ireport/designer/options/export/AbstractExportParametersPanel/notifyChange()|,|java+method:///com/jaspersoft/ireport/designer/options/export/PdfExportParametersPanel/jComboBoxPDFVersionActionPerformed(java.awt.event.ActionEvent)|>>,
  <<|java+class:///com/jaspersoft/ireport/designer/options/export/PdfExportParametersPanel|,|java+class:///com/jaspersoft/ireport/designer/options/export/AbstractExportParametersPanel|>,220,<|java+method:///com/jaspersoft/ireport/designer/options/export/AbstractExportParametersPanel/notifyChange()|,|java+method:///com/jaspersoft/ireport/designer/options/export/PdfExportParametersPanel/jCheckBoxAllowCopyActionPerformed(java.awt.event.ActionEvent)|>>,
  <<|java+class:///com/jaspersoft/ireport/designer/options/export/PdfExportParametersPanel|,|java+class:///com/jaspersoft/ireport/designer/options/export/AbstractExportParametersPanel|>,220,<|java+method:///com/jaspersoft/ireport/designer/options/export/AbstractExportParametersPanel/notifyChange()|,|java+method:///com/jaspersoft/ireport/designer/options/export/PdfExportParametersPanel/jCheckBoxAllowPrintingActionPerformed(java.awt.event.ActionEvent)|>>,
  <<|java+class:///com/jaspersoft/ireport/designer/options/export/PdfExportParametersPanel|,|java+class:///com/jaspersoft/ireport/designer/options/export/AbstractExportParametersPanel|>,220,<|java+method:///com/jaspersoft/ireport/designer/options/export/AbstractExportParametersPanel/notifyChange()|,|java+method:///com/jaspersoft/ireport/designer/options/export/PdfExportParametersPanel/jCheckBoxAllowScreenReadersActionPerformed(java.awt.event.ActionEvent)|>>,
  <<|java+class:///com/jaspersoft/ireport/designer/options/export/PdfExportParametersPanel|,|java+class:///com/jaspersoft/ireport/designer/options/export/AbstractExportParametersPanel|>,220,<|java+method:///com/jaspersoft/ireport/designer/options/export/AbstractExportParametersPanel/notifyChange()|,|java+method:///com/jaspersoft/ireport/designer/options/export/PdfExportParametersPanel/jCheckBoxAllowModifyContentsActionPerformed(java.awt.event.ActionEvent)|>>,
  <<|java+class:///com/jaspersoft/ireport/designer/options/export/PdfExportParametersPanel|,|java+class:///com/jaspersoft/ireport/designer/options/export/AbstractExportParametersPanel|>,220,<|java+method:///com/jaspersoft/ireport/designer/options/export/AbstractExportParametersPanel/notifyChange()|,|java+method:///com/jaspersoft/ireport/designer/options/export/PdfExportParametersPanel/jCheckBoxForceLinebreakPolicyActionPerformed(java.awt.event.ActionEvent)|>>,
  <<|java+class:///com/jaspersoft/ireport/designer/connection/JRXlsDataSourceConnection|,|java+class:///com/jaspersoft/ireport/designer/IReportConnection|>,220,<|java+method:///com/jaspersoft/ireport/designer/IReportConnection/getJRDataSource()|,|java+method:///com/jaspersoft/ireport/designer/connection/JRXlsDataSourceConnection/getJRDataSource()|>>,
  <<|java+class:///com/jaspersoft/ireport/designer/formatting/actions/SameHeightAction|,|java+class:///com/jaspersoft/ireport/designer/formatting/actions/AbstractFormattingToolAction|>,220,<|java+method:///com/jaspersoft/ireport/designer/formatting/actions/AbstractFormattingToolAction/getSelectedElements(org.openide.nodes.Node%5B%5D)|,|java+method:///com/jaspersoft/ireport/designer/formatting/actions/SameHeightAction/performAction(org.openide.nodes.Node%5B%5D)|>>,
  <<|java+class:///com/jaspersoft/ireport/designer/formatting/actions/SameHeightAction|,|java+class:///com/jaspersoft/ireport/designer/formatting/actions/AbstractFormattingToolAction|>,220,<|java+method:///com/jaspersoft/ireport/designer/formatting/actions/AbstractFormattingToolAction/addTransformationUndo(net.sf.jasperreports.engine.design.JRDesignElement,java.awt.Rectangle,boolean)|,|java+method:///com/jaspersoft/ireport/designer/formatting/actions/SameHeightAction/performAction(org.openide.nodes.Node%5B%5D)|>>,
  <<|java+class:///com/jaspersoft/ireport/designer/formatting/actions/SameHeightAction|,|java+class:///com/jaspersoft/ireport/designer/formatting/actions/AbstractFormattingToolAction|>,220,<|java+method:///com/jaspersoft/ireport/designer/formatting/actions/AbstractFormattingToolAction/getElementBounds(net.sf.jasperreports.engine.design.JRDesignElement)|,|java+method:///com/jaspersoft/ireport/designer/formatting/actions/SameHeightAction/performAction(org.openide.nodes.Node%5B%5D)|>>,
  <<|java+class:///com/jaspersoft/ireport/designer/palette/actions/tools/CreateDateTextfieldAction|,|java+class:///com/jaspersoft/ireport/designer/palette/actions/CreateTextFieldAction|>,220,<|java+method:///com/jaspersoft/ireport/designer/palette/actions/CreateTextFieldAction/setMatchingClassExpression(net.sf.jasperreports.engine.design.JRDesignExpression,java.lang.String,boolean)|,|java+method:///com/jaspersoft/ireport/designer/palette/actions/tools/CreateDateTextfieldAction/createReportElement(net.sf.jasperreports.engine.design.JasperDesign)|>>,
  <<|java+class:///com/jaspersoft/ireport/designer/palette/actions/tools/CreateDateTextfieldAction|,|java+class:///com/jaspersoft/ireport/designer/palette/actions/CreateTextFieldAction|>,220,<|java+method:///com/jaspersoft/ireport/designer/palette/actions/CreateTextFieldAction/createReportElement(net.sf.jasperreports.engine.design.JasperDesign)|,|java+method:///com/jaspersoft/ireport/designer/palette/actions/tools/CreateDateTextfieldAction/createReportElement(net.sf.jasperreports.engine.design.JasperDesign)|>>,
  <<|java+class:///com/jaspersoft/ireport/jasperserver/RepositoryReportUnit|,|java+class:///com/jaspersoft/ireport/jasperserver/RepositoryFolder|>,220,<|java+method:///com/jaspersoft/ireport/jasperserver/RepositoryFolder/getDescriptor()|,|java+method:///com/jaspersoft/ireport/jasperserver/RepositoryReportUnit/toString()|>>,
  <<|java+class:///com/jaspersoft/ireport/designer/editor/CrosstabTotalVariable|,|java+class:///com/jaspersoft/ireport/designer/editor/ExpObject|>,220,<|java+method:///com/jaspersoft/ireport/designer/editor/ExpObject/setClassType(java.lang.String)|,|java+constructor:///com/jaspersoft/ireport/designer/editor/CrosstabTotalVariable/CrosstabTotalVariable(net.sf.jasperreports.crosstabs.JRCrosstabMeasure,net.sf.jasperreports.crosstabs.JRCrosstabRowGroup,net.sf.jasperreports.crosstabs.JRCrosstabColumnGroup)|>>,
  <<|java+class:///com/jaspersoft/ireport/designer/editor/CrosstabTotalVariable|,|java+class:///com/jaspersoft/ireport/designer/editor/ExpObject|>,220,<|java+field:///com/jaspersoft/ireport/designer/editor/ExpObject/TYPE_VARIABLE|,|java+constructor:///com/jaspersoft/ireport/designer/editor/CrosstabTotalVariable/CrosstabTotalVariable(net.sf.jasperreports.crosstabs.JRCrosstabMeasure,net.sf.jasperreports.crosstabs.JRCrosstabRowGroup,net.sf.jasperreports.crosstabs.JRCrosstabColumnGroup)|>>,
