[
  <<|java+class:///megamek/common/weapons/LRMSwarmIHandler|,|java+class:///megamek/common/weapons/LRMSwarmHandler|>,|project://megamek-0.35.18/src/megamek/common/weapons/LRMSwarmIHandler.java|(1133,18,<35,8>,<35,26>)>,
  <<|java+class:///megamek/common/weapons/ASMissileWeapon|,|java+class:///megamek/common/weapons/CapitalMissileWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/ASMissileWeapon.java|(938,8,<31,8>,<31,16>)>,
  <<|java+class:///megamek/common/weapons/ISLRM20IOS|,|java+class:///megamek/common/weapons/LRMWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/ISLRM20IOS.java|(913,8,<32,8>,<32,16>)>,
  <<|java+class:///megamek/common/weapons/RACWeapon|,|java+class:///megamek/common/weapons/UACWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/RACWeapon.java|(1150,8,<39,8>,<39,16>)>,
  <<|java+class:///megamek/common/actions/PushAttackAction|,|java+class:///megamek/common/actions/DisplacementAttackAction|>,|project://megamek-0.35.18/src/megamek/common/actions/PushAttackAction.java|(1585,49,<47,8>,<47,57>)>,
  <<|java+class:///megamek/common/actions/PushAttackAction|,|java+class:///megamek/common/actions/DisplacementAttackAction|>,|project://megamek-0.35.18/src/megamek/common/actions/PushAttackAction.java|(1423,37,<42,8>,<42,45>)>,
  <<|java+class:///megamek/common/weapons/ISMRM30IOS|,|java+class:///megamek/common/weapons/MRMWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/ISMRM30IOS.java|(913,8,<32,8>,<32,16>)>,
  <<|java+class:///megamek/common/weapons/CLAdvancedSRM1OS|,|java+class:///megamek/common/weapons/AdvancedSRMWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/CLAdvancedSRM1OS.java|(934,8,<32,8>,<32,16>)>,
  <<|java+class:///megamek/common/weapons/FluidGunWeapon|,|java+class:///megamek/common/weapons/AmmoWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/FluidGunWeapon.java|(1073,8,<36,8>,<36,16>)>,
  <<|java+class:///megamek/common/weapons/SCL2Weapon|,|java+class:///megamek/common/weapons/SubCapitalLaserWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/SCL2Weapon.java|(935,8,<34,8>,<34,16>)>,
  <<|java+class:///megamek/common/weapons/RLHandler|,|java+class:///megamek/common/weapons/MissileWeaponHandler|>,|project://megamek-0.35.18/src/megamek/common/weapons/RLHandler.java|(1363,18,<44,8>,<44,26>)>,
  <<|java+class:///megamek/client/ui/AWT/RandomSkillDialog|,|java+class:///java/awt/Dialog|>,|project://megamek-0.35.18/src/megamek/client/ui/AWT/RandomSkillDialog.java|(3114,107,<83,8>,<84,83>)>,
  <<|java+class:///megamek/common/weapons/ISNarcOS|,|java+class:///megamek/common/weapons/NarcWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/ISNarcOS.java|(910,8,<32,8>,<32,16>)>,
  <<|java+class:///megamek/client/ui/AWT/util/ColorParser/ParseException|,|java+class:///java/lang/Exception|>,|project://megamek-0.35.18/src/megamek/client/ui/AWT/util/ColorParser.java|(3863,15,<122,12>,<122,27>)>,
  <<|java+class:///megamek/common/weapons/CLLRT7|,|java+class:///megamek/common/weapons/LRTWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/CLLRT7.java|(915,8,<32,8>,<32,16>)>,
  <<|java+class:///megamek/client/event/MechDisplayEvent|,|java+class:///java/util/EventObject|>,|project://megamek-0.35.18/src/megamek/client/event/MechDisplayEvent.java|(1317,14,<40,8>,<40,22>)>,
  <<|java+class:///megamek/client/event/MechDisplayEvent|,|java+class:///java/util/EventObject|>,|project://megamek-0.35.18/src/megamek/client/event/MechDisplayEvent.java|(1603,14,<49,8>,<49,22>)>,
  <<|java+class:///megamek/client/ui/swing/Ruler|,|java+class:///javax/swing/JDialog|>,|project://megamek-0.35.18/src/megamek/client/ui/swing/Ruler.java|(3077,65,<94,8>,<94,73>)>,
  <<|java+class:///megamek/server/commands/VictoryCommand|,|java+class:///megamek/server/commands/ServerCommand|>,|project://megamek-0.35.18/src/megamek/server/commands/VictoryCommand.java|(1025,261,<36,8>,<39,200>)>,
  <<|java+class:///megamek/common/weapons/CLSRM3OS|,|java+class:///megamek/common/weapons/SRMWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/CLSRM3OS.java|(909,8,<32,8>,<32,16>)>,
  <<|java+class:///megamek/common/weapons/MGHandler|,|java+class:///megamek/common/weapons/AmmoWeaponHandler|>,|project://megamek-0.35.18/src/megamek/common/weapons/MGHandler.java|(1486,18,<54,8>,<54,26>)>,
  <<|java+class:///megamek/common/weapons/ISRL4|,|java+class:///megamek/common/weapons/RLWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/ISRL4.java|(912,8,<32,8>,<32,16>)>,
  <<|java+class:///megamek/common/weapons/infantry/InfantryPistolClanGaussPistolWeapon|,|java+class:///megamek/common/weapons/infantry/InfantryWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/infantry/InfantryPistolClanGaussPistolWeapon.java|(1024,8,<34,8>,<34,16>)>,
  <<|java+class:///megamek/common/weapons/ISSRM2OS|,|java+class:///megamek/common/weapons/SRMWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/ISSRM2OS.java|(910,8,<32,8>,<32,16>)>,
  <<|java+class:///megamek/common/weapons/infantry/InfantrySupportClanBearhunterAutocannonWeapon|,|java+class:///megamek/common/weapons/infantry/InfantryWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/infantry/InfantrySupportClanBearhunterAutocannonWeapon.java|(1044,8,<34,8>,<34,16>)>,
  <<|java+class:///megamek/client/ui/swing/RandomSkillDialog|,|java+class:///javax/swing/JDialog|>,|project://megamek-0.35.18/src/megamek/client/ui/swing/RandomSkillDialog.java|(3228,107,<85,8>,<86,83>)>,
  <<|java+class:///megamek/common/weapons/WhiteSharkTHandler|,|java+class:///megamek/common/weapons/TeleMissileHandler|>,|project://megamek-0.35.18/src/megamek/common/weapons/WhiteSharkTHandler.java|(1164,18,<39,8>,<39,26>)>,
  <<|java+class:///megamek/common/weapons/CLAdvancedSRM5|,|java+class:///megamek/common/weapons/AdvancedSRMWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/CLAdvancedSRM5.java|(928,8,<32,8>,<32,16>)>,
  <<|java+class:///megamek/common/weapons/KrakenHandler|,|java+class:///megamek/common/weapons/AmmoWeaponHandler|>,|project://megamek-0.35.18/src/megamek/common/weapons/KrakenHandler.java|(1153,18,<39,8>,<39,26>)>,
  <<|java+class:///megamek/client/ui/swing/util/ColorParser/ParseException|,|java+class:///java/lang/Exception|>,|project://megamek-0.35.18/src/megamek/client/ui/swing/util/ColorParser.java|(3865,15,<122,12>,<122,27>)>,
  <<|java+class:///megamek/common/weapons/ISTHBUAC10|,|java+class:///megamek/common/weapons/UACWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/ISTHBUAC10.java|(997,8,<36,8>,<36,16>)>,
  <<|java+class:///megamek/client/bot/GAAttack|,|java+class:///megamek/client/bot/ga/GA|>,|project://megamek-0.35.18/src/megamek/client/bot/GAAttack.java|(1635,63,<46,8>,<46,71>)>,
  <<|java+class:///megamek/common/actions/BAVibroClawAttackAction|,|java+class:///megamek/common/actions/AbstractAttackAction|>,|project://megamek-0.35.18/src/megamek/common/actions/BAVibroClawAttackAction.java|(1388,38,<44,8>,<44,46>)>,
  <<|java+class:///megamek/common/actions/BAVibroClawAttackAction|,|java+class:///megamek/common/actions/AbstractAttackAction|>,|project://megamek-0.35.18/src/megamek/common/actions/BAVibroClawAttackAction.java|(1248,26,<39,8>,<39,34>)>,
  <<|java+class:///megamek/common/weapons/KillerWhaleTWeapon|,|java+class:///megamek/common/weapons/CapitalMissileWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/KillerWhaleTWeapon.java|(1162,8,<39,8>,<39,16>)>,
  <<|java+class:///megamek/common/weapons/ISSRM6|,|java+class:///megamek/common/weapons/SRMWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/ISSRM6.java|(916,8,<32,8>,<32,16>)>,
  <<|java+class:///megamek/common/weapons/ACBayHandler|,|java+class:///megamek/common/weapons/AmmoBayWeaponHandler|>,|project://megamek-0.35.18/src/megamek/common/weapons/ACBayHandler.java|(1288,18,<41,8>,<41,26>)>,
  <<|java+class:///megamek/client/ui/swing/PlayerSettingsDialog|,|java+class:///megamek/client/ui/swing/ClientDialog|>,|project://megamek-0.35.18/src/megamek/client/ui/swing/PlayerSettingsDialog.java|(3830,109,<102,8>,<103,86>)>,
  <<|java+class:///megamek/common/weapons/CLMekMortar2|,|java+class:///megamek/common/weapons/MekMortarWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/CLMekMortar2.java|(917,8,<32,8>,<32,16>)>,
  <<|java+class:///megamek/common/weapons/SCL3Weapon|,|java+class:///megamek/common/weapons/SubCapitalLaserWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/SCL3Weapon.java|(935,8,<34,8>,<34,16>)>,
  <<|java+class:///megamek/common/weapons/infantry/InfantryPistolHawkEagleAutoPistolWeapon|,|java+class:///megamek/common/weapons/infantry/InfantryWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/infantry/InfantryPistolHawkEagleAutoPistolWeapon.java|(1032,8,<34,8>,<34,16>)>,
  <<|java+class:///megamek/common/weapons/ISMRM1|,|java+class:///megamek/common/weapons/MRMWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/ISMRM1.java|(916,8,<32,8>,<32,16>)>,
  <<|java+class:///megamek/common/event/GameNewActionEvent|,|java+class:///megamek/common/event/GameEvent|>,|project://megamek-0.35.18/src/megamek/common/event/GameNewActionEvent.java|(1167,31,<39,8>,<39,39>)>,
  <<|java+class:///megamek/client/ui/AWT/BoardEditor/HexCanvas|,|java+class:///java/awt/Canvas|>,|project://megamek-0.35.18/src/megamek/client/ui/AWT/BoardEditor.java|(32652,8,<917,12>,<917,20>)>,
  <<|java+class:///megamek/client/bot/GALance|,|java+class:///megamek/client/bot/ga/GA|>,|project://megamek-0.35.18/src/megamek/client/bot/GALance.java|(1090,58,<33,8>,<33,66>)>,
  <<|java+class:///megamek/common/weapons/PPCBayWeapon|,|java+class:///megamek/common/weapons/BayWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/PPCBayWeapon.java|(960,8,<34,8>,<34,16>)>,
  <<|java+class:///megamek/common/event/GameBoardNewEvent|,|java+class:///megamek/common/event/GameEvent|>,|project://megamek-0.35.18/src/megamek/common/event/GameBoardNewEvent.java|(1356,30,<43,8>,<43,38>)>,
  <<|java+class:///megamek/common/loaders/EngineType|,|java+class:///megamek/common/loaders/HMPType|>,|project://megamek-0.35.18/src/megamek/common/loaders/HmpFile.java|(96339,16,<2079,8>,<2079,24>)>,
  <<|java+class:///megamek/common/weapons/infantry/InfantryRifleRadiumLaserSniperWeapon|,|java+class:///megamek/common/weapons/infantry/InfantryWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/infantry/InfantryRifleRadiumLaserSniperWeapon.java|(1026,8,<34,8>,<34,16>)>,
  <<|java+class:///megamek/common/weapons/ISBAMagshotGaussRifle|,|java+class:///megamek/common/weapons/Weapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/ISBAMagshotGaussRifle.java|(934,8,<31,8>,<31,16>)>,
  <<|java+class:///megamek/common/event/GameBoardChangeEvent|,|java+class:///megamek/common/event/GameEvent|>,|project://megamek-0.35.18/src/megamek/common/event/GameBoardChangeEvent.java|(1033,33,<34,8>,<34,41>)>,
  <<|java+class:///megamek/server/commands/HelpCommand|,|java+class:///megamek/server/commands/ServerCommand|>,|project://megamek-0.35.18/src/megamek/server/commands/HelpCommand.java|(1161,175,<39,8>,<42,117>)>,
  <<|java+class:///megamek/common/weapons/BAMGHandler|,|java+class:///megamek/common/weapons/WeaponHandler|>,|project://megamek-0.35.18/src/megamek/common/weapons/BAMGHandler.java|(1374,18,<50,8>,<50,26>)>,
  <<|java+class:///megamek/common/weapons/ISMRM40IOS|,|java+class:///megamek/common/weapons/MRMWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/ISMRM40IOS.java|(913,8,<32,8>,<32,16>)>,
  <<|java+class:///megamek/common/weapons/CLTAG|,|java+class:///megamek/common/weapons/TAGWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/CLTAG.java|(931,8,<33,8>,<33,16>)>,
  <<|java+class:///megamek/common/weapons/CLLRM1|,|java+class:///megamek/common/weapons/LRMWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/CLLRM1.java|(916,8,<32,8>,<32,16>)>,
  <<|java+class:///megamek/common/weapons/CLAdvancedSRM2OS|,|java+class:///megamek/common/weapons/AdvancedSRMWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/CLAdvancedSRM2OS.java|(933,8,<32,8>,<32,16>)>,
  <<|java+class:///megamek/client/ui/AWT/MiniReportDisplay|,|java+class:///java/awt/Dialog|>,|project://megamek-0.35.18/src/megamek/client/ui/AWT/MiniReportDisplay.java|(1309,81,<41,8>,<41,89>)>,
  <<|java+class:///megamek/server/DedicatedServer/CommandLineParser|,|java+class:///megamek/common/util/AbstractCommandLineParser|>,|project://megamek-0.35.18/src/megamek/server/DedicatedServer.java|(3198,12,<87,12>,<87,24>)>,
  <<|java+class:///megamek/common/weapons/SwordfishWeapon|,|java+class:///megamek/common/weapons/SubCapitalMissileWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/SwordfishWeapon.java|(1121,8,<39,8>,<39,16>)>,
  <<|java+class:///megamek/common/weapons/CLPrototypeRL20|,|java+class:///megamek/common/weapons/PrototypeRLWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/CLPrototypeRL20.java|(932,8,<32,8>,<32,16>)>,
  <<|java+class:///megamek/common/weapons/CLPrototypeStreakSRMWeapon|,|java+class:///megamek/common/weapons/SRMWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/CLPrototypeStreakSRMWeapon.java|(1109,8,<35,8>,<35,16>)>,
  <<|java+class:///megamek/common/weapons/CLLRT8|,|java+class:///megamek/common/weapons/LRTWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/CLLRT8.java|(913,8,<32,8>,<32,16>)>,
  <<|java+class:///megamek/common/weapons/infantry/InfantryRifleGyroslugRifleWeapon|,|java+class:///megamek/common/weapons/infantry/InfantryWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/infantry/InfantryRifleGyroslugRifleWeapon.java|(1018,8,<34,8>,<34,16>)>,
  <<|java+class:///megamek/common/loaders/HMVStructureType|,|java+class:///megamek/common/loaders/HMVType|>,|project://megamek-0.35.18/src/megamek/common/loaders/HmvFile.java|(64603,16,<1395,8>,<1395,24>)>,
  <<|java+class:///megamek/common/weapons/CLSRM4OS|,|java+class:///megamek/common/weapons/SRMWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/CLSRM4OS.java|(910,8,<32,8>,<32,16>)>,
  <<|java+class:///megamek/common/weapons/ISRL5|,|java+class:///megamek/common/weapons/RLWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/ISRL5.java|(913,8,<32,8>,<32,16>)>,
  <<|java+class:///megamek/common/weapons/ISSRM3OS|,|java+class:///megamek/common/weapons/SRMWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/ISSRM3OS.java|(909,8,<32,8>,<32,16>)>,
  <<|java+class:///megamek/server/commands/NukeCommand|,|java+class:///megamek/server/commands/ServerCommand|>,|project://megamek-0.35.18/src/megamek/server/commands/NukeCommand.java|(854,135,<28,8>,<29,61>)>,
  <<|java+class:///megamek/common/weapons/SRTWeapon|,|java+class:///megamek/common/weapons/MissileWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/SRTWeapon.java|(1075,8,<36,8>,<36,16>)>,
  <<|java+class:///megamek/common/weapons/ISGAC2|,|java+class:///megamek/common/weapons/ACWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/ISGAC2.java|(985,8,<36,8>,<36,16>)>,
  <<|java+class:///megamek/common/MMShuffle|,|java+class:///megamek/common/Roll|>,|project://megamek-0.35.18/src/megamek/common/MMShuffle.java|(1486,50,<55,8>,<56,20>)>,
  <<|java+class:///megamek/client/ui/swing/MiniReportDisplay|,|java+class:///javax/swing/JDialog|>,|project://megamek-0.35.18/src/megamek/client/ui/swing/MiniReportDisplay.java|(1341,81,<42,8>,<42,89>)>,
  <<|java+class:///megamek/common/weapons/FiredrakeHandler|,|java+class:///megamek/common/weapons/WeaponHandler|>,|project://megamek-0.35.18/src/megamek/common/weapons/FiredrakeHandler.java|(1284,18,<44,8>,<44,26>)>,
  <<|java+class:///megamek/common/weapons/ISMediumPulseLaserPrototype|,|java+class:///megamek/common/weapons/PulseLaserWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/ISMediumPulseLaserPrototype.java|(1139,8,<39,8>,<39,16>)>,
  <<|java+class:///megamek/common/weapons/infantry/InfantrySupportLightRecoillessRifleWeapon|,|java+class:///megamek/common/weapons/infantry/InfantryWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/infantry/InfantrySupportLightRecoillessRifleWeapon.java|(1036,8,<34,8>,<34,16>)>,
  <<|java+class:///megamek/common/weapons/ISMML5|,|java+class:///megamek/common/weapons/MMLWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/ISMML5.java|(915,8,<32,8>,<32,16>)>,
  <<|java+class:///megamek/common/weapons/CLAdvancedSRM6|,|java+class:///megamek/common/weapons/AdvancedSRMWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/CLAdvancedSRM6.java|(930,8,<32,8>,<32,16>)>,
  <<|java+class:///megamek/common/weapons/PrototypeGaussHandler|,|java+class:///megamek/common/weapons/AmmoWeaponHandler|>,|project://megamek-0.35.18/src/megamek/common/weapons/PrototypeGaussHandler.java|(1380,18,<48,8>,<48,26>)>,
  <<|java+class:///megamek/common/weapons/infantry/InfantrySupportMediumRecoillessRifleInfernoWeapon|,|java+class:///megamek/common/weapons/infantry/InfantryWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/infantry/InfantrySupportMediumRecoillessRifleInfernoWeapon.java|(1052,8,<34,8>,<34,16>)>,
  <<|java+class:///megamek/server/SmokeProcessor|,|java+class:///megamek/server/DynamicTerrainProcessor|>,|project://megamek-0.35.18/src/megamek/server/SmokeProcessor.java|(1036,14,<32,8>,<32,22>)>,
  <<|java+class:///megamek/common/weapons/ISMekMortar1|,|java+class:///megamek/common/weapons/MekMortarWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/ISMekMortar1.java|(928,8,<32,8>,<32,16>)>,
  <<|java+class:///megamek/client/ui/swing/LOSDialog|,|java+class:///javax/swing/JDialog|>,|project://megamek-0.35.18/src/megamek/client/ui/swing/LOSDialog.java|(1776,73,<55,8>,<55,81>)>,
  <<|java+class:///megamek/common/weapons/BayWeaponHandler|,|java+class:///megamek/common/weapons/WeaponHandler|>,|project://megamek-0.35.18/src/megamek/common/weapons/BayWeaponHandler.java|(1295,18,<43,8>,<43,26>)>,
  <<|java+class:///megamek/common/weapons/infantry/InfantryRifleMaxellPL10LaserWeapon|,|java+class:///megamek/common/weapons/infantry/InfantryWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/infantry/InfantryRifleMaxellPL10LaserWeapon.java|(1022,8,<34,8>,<34,16>)>,
  <<|java+class:///megamek/MegaMek/CommandLineParser|,|java+class:///megamek/common/util/AbstractCommandLineParser|>,|project://megamek-0.35.18/src/megamek/MegaMek.java|(12944,12,<322,12>,<322,24>)>,
  <<|java+class:///megamek/common/weapons/infantry/InfantryRifleElephantGunWeapon|,|java+class:///megamek/common/weapons/infantry/InfantryWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/infantry/InfantryRifleElephantGunWeapon.java|(1014,8,<34,8>,<34,16>)>,
  <<|java+class:///megamek/common/actions/UnloadStrandedAction|,|java+class:///megamek/common/actions/AbstractEntityAction|>,|project://megamek-0.35.18/src/megamek/common/actions/UnloadStrandedAction.java|(1126,16,<30,8>,<30,24>)>,
  <<|java+class:///megamek/common/actions/SearchlightAttackAction|,|java+class:///megamek/common/actions/AbstractAttackAction|>,|project://megamek-0.35.18/src/megamek/common/actions/SearchlightAttackAction.java|(1321,26,<42,8>,<42,34>)>,
  <<|java+class:///megamek/common/actions/SearchlightAttackAction|,|java+class:///megamek/common/actions/AbstractAttackAction|>,|project://megamek-0.35.18/src/megamek/common/actions/SearchlightAttackAction.java|(1448,38,<46,8>,<46,46>)>,
  <<|java+class:///megamek/common/weapons/ISHeavyMortar|,|java+class:///megamek/common/weapons/Weapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/ISHeavyMortar.java|(1139,8,<40,8>,<40,16>)>,
  <<|java+class:///megamek/common/loaders/HeatSinkType|,|java+class:///megamek/common/loaders/HMPType|>,|project://megamek-0.35.18/src/megamek/common/loaders/HmpFile.java|(97028,16,<2097,8>,<2097,24>)>,
  <<|java+class:///megamek/common/weapons/infantry/InfantryRifleStarKingGyroslugCarbineWeapon|,|java+class:///megamek/common/weapons/infantry/InfantryWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/infantry/InfantryRifleStarKingGyroslugCarbineWeapon.java|(1038,8,<34,8>,<34,16>)>,
  <<|java+class:///megamek/common/weapons/CLAdvancedSRM3OS|,|java+class:///megamek/common/weapons/AdvancedSRMWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/CLAdvancedSRM3OS.java|(933,8,<32,8>,<32,16>)>,
  <<|java+class:///megamek/common/weapons/CLLRM2|,|java+class:///megamek/common/weapons/LRMWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/CLLRM2.java|(916,8,<32,8>,<32,16>)>,
  <<|java+class:///megamek/common/weapons/infantry/InfantryArchaicVibroAxeWeapon|,|java+class:///megamek/common/weapons/infantry/InfantryWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/infantry/InfantryArchaicVibroAxeWeapon.java|(1012,8,<34,8>,<34,16>)>,
  <<|java+class:///megamek/common/weapons/ISLRM1|,|java+class:///megamek/common/weapons/LRMWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/ISLRM1.java|(916,8,<32,8>,<32,16>)>,
  <<|java+class:///megamek/common/weapons/CLPrototypeRL10|,|java+class:///megamek/common/weapons/PrototypeRLWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/CLPrototypeRL10.java|(932,8,<32,8>,<32,16>)>,
  <<|java+class:///megamek/common/actions/PunchAttackAction|,|java+class:///megamek/common/actions/PhysicalAttackAction|>,|project://megamek-0.35.18/src/megamek/common/actions/PunchAttackAction.java|(1806,38,<53,8>,<53,46>)>,
  <<|java+class:///megamek/common/actions/PunchAttackAction|,|java+class:///megamek/common/actions/PhysicalAttackAction|>,|project://megamek-0.35.18/src/megamek/common/actions/PunchAttackAction.java|(1612,26,<48,8>,<48,34>)>,
  <<|java+class:///megamek/common/weapons/LegAttackHandler|,|java+class:///megamek/common/weapons/WeaponHandler|>,|project://megamek-0.35.18/src/megamek/common/weapons/LegAttackHandler.java|(1425,24,<49,8>,<49,32>)>,
  <<|java+class:///megamek/common/weapons/ISMicroGrenadeLauncher|,|java+class:///megamek/common/weapons/Weapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/ISMicroGrenadeLauncher.java|(978,8,<35,8>,<35,16>)>,
  <<|java+class:///megamek/common/weapons/CLATM12|,|java+class:///megamek/common/weapons/ATMWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/CLATM12.java|(918,8,<32,8>,<32,16>)>,
  <<|java+class:///megamek/common/weapons/ISMRM2|,|java+class:///megamek/common/weapons/MRMWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/ISMRM2.java|(916,8,<32,8>,<32,16>)>,
  <<|java+class:///megamek/client/ui/AWT/util/StraightArrowPolygon|,|java+class:///java/awt/Polygon|>,|project://megamek-0.35.18/src/megamek/client/ui/AWT/util/StraightArrowPolygon.java|(1999,8,<51,8>,<51,16>)>,
  <<|java+class:///megamek/client/ui/AWT/util/StraightArrowPolygon|,|java+class:///java/awt/Polygon|>,|project://megamek-0.35.18/src/megamek/client/ui/AWT/util/StraightArrowPolygon.java|(3231,8,<87,8>,<87,16>)>,
  <<|java+class:///megamek/client/ui/AWT/util/StraightArrowPolygon|,|java+class:///java/awt/Polygon|>,|project://megamek-0.35.18/src/megamek/client/ui/AWT/util/StraightArrowPolygon.java|(2775,8,<74,8>,<74,16>)>,
  <<|java+class:///megamek/client/ui/AWT/util/StraightArrowPolygon|,|java+class:///java/awt/Polygon|>,|project://megamek-0.35.18/src/megamek/client/ui/AWT/util/StraightArrowPolygon.java|(2471,8,<64,8>,<64,16>)>,
  <<|java+class:///megamek/common/weapons/CLSRM5OS|,|java+class:///megamek/common/weapons/SRMWeapon|>,|project://megamek-0.35.18/src/megamek/common/weapons/CLSRM5OS.java|(909,8,<32,8>,<32,16>)>,
