[
  <<|java+interface:///org/apache/james/services/JamesConnectionManager|,|java+interface:///org/apache/avalon/cornerstone/services/connection/ConnectionManager|>,211,|project://james-2.2.0_src-java/src/org/apache/james/core/AbstractJamesService.java|(13255,73,<352,16>,<352,89>),|java+method:///org/apache/avalon/cornerstone/services/connection/ConnectionManager/connect(java.lang.String,java.net.ServerSocket,org.apache.avalon.cornerstone.services.connection.ConnectionHandlerFactory,org.apache.avalon.excalibur.thread.ThreadPool)|>,
  <<|java+interface:///org/apache/james/services/MailStore|,|java+interface:///org/apache/avalon/cornerstone/services/store/Store|>,211,|project://james-2.2.0_src-java/src/org/apache/james/James.java|(13246,30,<343,42>,<343,72>),|java+method:///org/apache/avalon/cornerstone/services/store/Store/select(java.lang.Object)|>,
  <<|java+interface:///org/apache/james/services/SpoolRepository|,|java+interface:///org/apache/james/services/MailRepository|>,210,|project://james-2.2.0_src-java/src/org/apache/james/James.java|(17751,21,<461,12>,<461,33>),|java+method:///org/apache/james/services/MailRepository/store(org.apache.james.core.MailImpl)|>,
  <<|java+interface:///org/apache/james/services/SpoolRepository|,|java+interface:///org/apache/james/services/MailRepository|>,210,|project://james-2.2.0_src-java/src/org/apache/james/James.java|(17840,22,<464,16>,<464,38>),|java+method:///org/apache/james/services/MailRepository/remove(org.apache.james.core.MailImpl)|>,
  <<|java+interface:///org/apache/james/services/MailStore|,|java+interface:///org/apache/avalon/cornerstone/services/store/Store|>,211,|project://james-2.2.0_src-java/src/org/apache/james/James.java|(19886,26,<515,45>,<515,71>),|java+method:///org/apache/avalon/cornerstone/services/store/Store/select(java.lang.Object)|>,
  <<|java+class:///org/apache/james/userrepository/DefaultJamesUser|,|java+class:///org/apache/james/userrepository/DefaultUser|>,210,|project://james-2.2.0_src-java/src/org/apache/james/James.java|(34287,26,<903,8>,<903,34>),|java+method:///org/apache/james/userrepository/DefaultUser/setPassword(java.lang.String)|>,
  <<|java+interface:///org/apache/james/services/MailStore|,|java+interface:///org/apache/avalon/cornerstone/services/store/Store|>,211,|project://james-2.2.0_src-java/src/org/apache/james/transport/mailets/RemoteDelivery.java|(14799,27,<318,41>,<318,68>),|java+method:///org/apache/avalon/cornerstone/services/store/Store/select(java.lang.Object)|>,
  <<|java+class:///org/apache/mailet/HostAddress|,|java+class:///javax/mail/URLName|>,211,|project://james-2.2.0_src-java/src/org/apache/james/transport/mailets/RemoteDelivery.java|(19039,28,<416,32>,<416,60>),|java+method:///javax/mail/URLName/getHost()|>,
  <<|java+class:///org/apache/mailet/HostAddress|,|java+class:///javax/mail/URLName|>,211,|project://james-2.2.0_src-java/src/org/apache/james/transport/mailets/RemoteDelivery.java|(21486,28,<462,46>,<462,74>),|java+method:///javax/mail/URLName/getHost()|>,
  <<|java+interface:///org/apache/james/services/SpoolRepository|,|java+interface:///org/apache/james/services/MailRepository|>,210,|project://james-2.2.0_src-java/src/org/apache/james/transport/mailets/RemoteDelivery.java|(37527,20,<809,16>,<809,36>),|java+method:///org/apache/james/services/MailRepository/store(org.apache.james.core.MailImpl)|>,
  <<|java+interface:///org/apache/james/services/SpoolRepository|,|java+interface:///org/apache/james/services/MailRepository|>,210,|project://james-2.2.0_src-java/src/org/apache/james/transport/mailets/RemoteDelivery.java|(38248,20,<825,12>,<825,32>),|java+method:///org/apache/james/services/MailRepository/store(org.apache.james.core.MailImpl)|>,
  <<|java+interface:///org/apache/james/services/SpoolRepository|,|java+interface:///org/apache/james/services/MailRepository|>,210,|project://james-2.2.0_src-java/src/org/apache/james/transport/mailets/RemoteDelivery.java|(42300,20,<914,28>,<914,48>),|java+method:///org/apache/james/services/MailRepository/remove(java.lang.String)|>,
  <<|java+interface:///org/apache/james/services/SpoolRepository|,|java+interface:///org/apache/james/services/MailRepository|>,210,|project://james-2.2.0_src-java/src/org/apache/james/transport/mailets/RemoteDelivery.java|(42477,20,<917,28>,<917,48>),|java+method:///org/apache/james/services/MailRepository/store(org.apache.james.core.MailImpl)|>,
  <<|java+interface:///org/apache/james/services/SpoolRepository|,|java+interface:///org/apache/james/services/MailRepository|>,210,|project://james-2.2.0_src-java/src/org/apache/james/transport/mailets/RemoteDelivery.java|(42858,20,<924,24>,<924,44>),|java+method:///org/apache/james/services/MailRepository/remove(java.lang.String)|>,
  <<|java+class:///org/apache/james/transport/LinearProcessor|,|java+class:///org/apache/avalon/framework/logger/AbstractLogEnabled|>,211,|project://james-2.2.0_src-java/src/org/apache/james/transport/LinearProcessor.java|(9196,32,<216,24>,<216,56>),|java+method:///org/apache/avalon/framework/logger/AbstractLogEnabled/getLogger()|>,
  <<|java+interface:///org/apache/james/services/SpoolRepository|,|java+interface:///org/apache/james/services/MailRepository|>,210,|project://james-2.2.0_src-java/src/org/apache/james/transport/LinearProcessor.java|(19761,17,<438,16>,<438,33>),|java+method:///org/apache/james/services/MailRepository/store(org.apache.james.core.MailImpl)|>,
  <<|java+class:///org/apache/james/core/AvalonUsersStore|,|java+class:///org/apache/avalon/framework/logger/AbstractLogEnabled|>,211,|project://james-2.2.0_src-java/src/org/apache/james/core/AvalonUsersStore.java|(4397,15,<113,33>,<113,48>),|java+method:///java/lang/Object/getClass()|>,
  <<|java+class:///org/apache/james/util/connection/ServerConnection|,|java+class:///org/apache/avalon/framework/logger/AbstractLogEnabled|>,211,|project://james-2.2.0_src-java/src/org/apache/james/util/connection/ServerConnection.java|(6207,15,<154,65>,<154,80>),|java+method:///java/lang/Object/toString()|>,
  <<|java+class:///org/apache/james/util/connection/ServerConnection|,|java+class:///org/apache/avalon/framework/logger/AbstractLogEnabled|>,211,|project://james-2.2.0_src-java/src/org/apache/james/util/connection/ServerConnection.java|(7842,15,<191,80>,<191,95>),|java+method:///java/lang/Object/toString()|>,
  <<|java+class:///org/apache/james/util/connection/ServerConnection|,|java+class:///org/apache/avalon/framework/logger/AbstractLogEnabled|>,211,|project://james-2.2.0_src-java/src/org/apache/james/util/connection/ServerConnection.java|(8314,15,<203,52>,<203,67>),|java+method:///java/lang/Object/toString()|>,
  <<|java+class:///org/apache/james/mailrepository/JDBCMailRepository|,|java+class:///org/apache/avalon/framework/logger/AbstractLogEnabled|>,211,|project://james-2.2.0_src-java/src/org/apache/james/mailrepository/JDBCMailRepository.java|(6357,15,<180,32>,<180,47>),|java+method:///java/lang/Object/getClass()|>,
  <<|java+class:///org/apache/james/mailrepository/JDBCMailRepository|,|java+class:///org/apache/avalon/framework/logger/AbstractLogEnabled|>,211,|project://james-2.2.0_src-java/src/org/apache/james/mailrepository/JDBCMailRepository.java|(6952,15,<195,30>,<195,45>),|java+method:///java/lang/Object/getClass()|>,
  <<|java+class:///org/apache/james/mailrepository/JDBCMailRepository|,|java+class:///org/apache/avalon/framework/logger/AbstractLogEnabled|>,211,|project://james-2.2.0_src-java/src/org/apache/james/mailrepository/JDBCMailRepository.java|(10759,15,<284,36>,<284,51>),|java+method:///java/lang/Object/getClass()|>,
  <<|java+class:///org/apache/james/mailrepository/JDBCMailRepository|,|java+class:///org/apache/avalon/framework/logger/AbstractLogEnabled|>,211,|project://james-2.2.0_src-java/src/org/apache/james/mailrepository/JDBCMailRepository.java|(11769,15,<309,30>,<309,45>),|java+method:///java/lang/Object/getClass()|>,
  <<|java+class:///org/apache/james/mailrepository/JDBCMailRepository|,|java+class:///org/apache/avalon/framework/logger/AbstractLogEnabled|>,211,|project://james-2.2.0_src-java/src/org/apache/james/mailrepository/JDBCMailRepository.java|(11961,35,<315,20>,<315,55>),|java+method:///org/apache/avalon/framework/logger/AbstractLogEnabled/getLogger()|>,
  <<|java+class:///org/apache/james/mailrepository/JDBCMailRepository|,|java+class:///org/apache/avalon/framework/logger/AbstractLogEnabled|>,211,|project://james-2.2.0_src-java/src/org/apache/james/mailrepository/JDBCMailRepository.java|(13167,15,<345,36>,<345,51>),|java+method:///java/lang/Object/getClass()|>,
  <<|java+class:///org/apache/james/mailrepository/JDBCMailRepository|,|java+class:///org/apache/avalon/framework/logger/AbstractLogEnabled|>,211,|project://james-2.2.0_src-java/src/org/apache/james/mailrepository/JDBCMailRepository.java|(13711,15,<360,37>,<360,52>),|java+method:///java/lang/Object/getClass()|>,
  <<|java+class:///org/apache/james/util/RFC822DateFormat|,|java+class:///org/apache/james/util/SynchronizedDateFormat|>,210,|project://james-2.2.0_src-java/src/org/apache/james/transport/mailets/AbstractRedirect.java|(43735,35,<1074,64>,<1074,99>),|java+method:///org/apache/james/util/SynchronizedDateFormat/format(java.util.Date)|>,
  <<|java+class:///org/apache/james/mailrepository/MBoxMailRepository|,|java+class:///org/apache/avalon/framework/logger/AbstractLogEnabled|>,211,|project://james-2.2.0_src-java/src/org/apache/james/mailrepository/MBoxMailRepository.java|(7769,15,<190,28>,<190,43>),|java+method:///java/lang/Object/getClass()|>,
  <<|java+class:///org/apache/james/mailrepository/MBoxMailRepository|,|java+class:///org/apache/avalon/framework/logger/AbstractLogEnabled|>,211,|project://james-2.2.0_src-java/src/org/apache/james/mailrepository/MBoxMailRepository.java|(10113,15,<244,28>,<244,43>),|java+method:///java/lang/Object/getClass()|>,
  <<|java+class:///org/apache/james/mailrepository/MBoxMailRepository|,|java+class:///org/apache/avalon/framework/logger/AbstractLogEnabled|>,211,|project://james-2.2.0_src-java/src/org/apache/james/mailrepository/MBoxMailRepository.java|(14535,15,<337,32>,<337,47>),|java+method:///java/lang/Object/getClass()|>,
  <<|java+class:///org/apache/james/mailrepository/MBoxMailRepository|,|java+class:///org/apache/avalon/framework/logger/AbstractLogEnabled|>,211,|project://james-2.2.0_src-java/src/org/apache/james/mailrepository/MBoxMailRepository.java|(16307,15,<384,32>,<384,47>),|java+method:///java/lang/Object/getClass()|>,
  <<|java+class:///org/apache/james/mailrepository/MBoxMailRepository|,|java+class:///org/apache/avalon/framework/logger/AbstractLogEnabled|>,211,|project://james-2.2.0_src-java/src/org/apache/james/mailrepository/MBoxMailRepository.java|(16785,15,<396,28>,<396,43>),|java+method:///java/lang/Object/getClass()|>,
  <<|java+class:///org/apache/james/mailrepository/MBoxMailRepository|,|java+class:///org/apache/avalon/framework/logger/AbstractLogEnabled|>,211,|project://james-2.2.0_src-java/src/org/apache/james/mailrepository/MBoxMailRepository.java|(18651,15,<435,36>,<435,51>),|java+method:///java/lang/Object/getClass()|>,
  <<|java+class:///org/apache/james/mailrepository/MBoxMailRepository|,|java+class:///org/apache/avalon/framework/logger/AbstractLogEnabled|>,211,|project://james-2.2.0_src-java/src/org/apache/james/mailrepository/MBoxMailRepository.java|(21747,15,<509,28>,<509,43>),|java+method:///java/lang/Object/getClass()|>,
  <<|java+class:///org/apache/james/mailrepository/MBoxMailRepository|,|java+class:///org/apache/avalon/framework/logger/AbstractLogEnabled|>,211,|project://james-2.2.0_src-java/src/org/apache/james/mailrepository/MBoxMailRepository.java|(23796,15,<556,28>,<556,43>),|java+method:///java/lang/Object/getClass()|>,
  <<|java+class:///org/apache/james/mailrepository/MBoxMailRepository|,|java+class:///org/apache/avalon/framework/logger/AbstractLogEnabled|>,211,|project://james-2.2.0_src-java/src/org/apache/james/mailrepository/MBoxMailRepository.java|(24805,15,<586,32>,<586,47>),|java+method:///java/lang/Object/getClass()|>,
  <<|java+class:///org/apache/james/mailrepository/MBoxMailRepository|,|java+class:///org/apache/avalon/framework/logger/AbstractLogEnabled|>,211,|project://james-2.2.0_src-java/src/org/apache/james/mailrepository/MBoxMailRepository.java|(26241,15,<627,40>,<627,55>),|java+method:///java/lang/Object/getClass()|>,
  <<|java+class:///org/apache/james/mailrepository/MBoxMailRepository|,|java+class:///org/apache/avalon/framework/logger/AbstractLogEnabled|>,211,|project://james-2.2.0_src-java/src/org/apache/james/mailrepository/MBoxMailRepository.java|(27264,15,<657,28>,<657,43>),|java+method:///java/lang/Object/getClass()|>,
  <<|java+class:///org/apache/james/mailrepository/MBoxMailRepository|,|java+class:///org/apache/avalon/framework/logger/AbstractLogEnabled|>,211,|project://james-2.2.0_src-java/src/org/apache/james/mailrepository/MBoxMailRepository.java|(27825,15,<676,28>,<676,43>),|java+method:///java/lang/Object/getClass()|>,
  <<|java+class:///org/apache/james/mailrepository/AvalonMailRepository|,|java+class:///org/apache/avalon/framework/logger/AbstractLogEnabled|>,211,|project://james-2.2.0_src-java/src/org/apache/james/mailrepository/AvalonMailRepository.java|(7116,15,<164,36>,<164,51>),|java+method:///java/lang/Object/getClass()|>,
  <<|java+class:///org/apache/james/util/thread/WorkerThread|,|java+class:///java/lang/Thread|>,211,|project://james-2.2.0_src-java/src/org/apache/james/util/thread/DefaultThreadPool.java|(4607,24,<123,11>,<123,35>),|java+method:///java/lang/Thread/setDaemon(boolean)|>,
  <<|java+class:///org/apache/james/util/thread/WorkerThread|,|java+class:///java/lang/Thread|>,211,|project://james-2.2.0_src-java/src/org/apache/james/util/thread/DefaultThreadPool.java|(4689,14,<125,11>,<125,25>),|java+method:///java/lang/Thread/start()|>,
  <<|java+class:///org/apache/james/core/MailHeaders|,|java+class:///javax/mail/internet/InternetHeaders|>,211,|project://james-2.2.0_src-java/src/org/apache/james/core/MimeMessageWrapper.java|(14380,36,<391,23>,<391,59>),|java+method:///javax/mail/internet/InternetHeaders/getHeader(java.lang.String,java.lang.String)|>,
  <<|java+class:///org/apache/james/util/RFC822DateFormat|,|java+class:///org/apache/james/util/SynchronizedDateFormat|>,210,|project://james-2.2.0_src-java/src/org/apache/james/core/MimeMessageWrapper.java|(17203,28,<471,23>,<471,51>),|java+method:///org/apache/james/util/SynchronizedDateFormat/parse(java.lang.String)|>,
  <<|java+class:///org/apache/james/core/MailHeaders|,|java+class:///javax/mail/internet/InternetHeaders|>,211,|project://james-2.2.0_src-java/src/org/apache/james/core/MimeMessageWrapper.java|(22497,23,<654,15>,<654,38>),|java+method:///javax/mail/internet/InternetHeaders/getHeader(java.lang.String)|>,
  <<|java+class:///org/apache/james/core/MailHeaders|,|java+class:///javax/mail/internet/InternetHeaders|>,211,|project://james-2.2.0_src-java/src/org/apache/james/core/MimeMessageWrapper.java|(22699,34,<661,15>,<661,49>),|java+method:///javax/mail/internet/InternetHeaders/getHeader(java.lang.String,java.lang.String)|>,
  <<|java+class:///org/apache/james/core/MailHeaders|,|java+class:///javax/mail/internet/InternetHeaders|>,211,|project://james-2.2.0_src-java/src/org/apache/james/core/MimeMessageWrapper.java|(22892,23,<668,15>,<668,38>),|java+method:///javax/mail/internet/InternetHeaders/getAllHeaders()|>,
  <<|java+class:///org/apache/james/core/MailHeaders|,|java+class:///javax/mail/internet/InternetHeaders|>,211,|project://james-2.2.0_src-java/src/org/apache/james/core/MimeMessageWrapper.java|(23093,33,<675,15>,<675,48>),|java+method:///javax/mail/internet/InternetHeaders/getMatchingHeaders(java.lang.String%5B%5D)|>,
  <<|java+class:///org/apache/james/core/MailHeaders|,|java+class:///javax/mail/internet/InternetHeaders|>,211,|project://james-2.2.0_src-java/src/org/apache/james/core/MimeMessageWrapper.java|(23307,36,<682,15>,<682,51>),|java+method:///javax/mail/internet/InternetHeaders/getNonMatchingHeaders(java.lang.String%5B%5D)|>,
  <<|java+class:///org/apache/james/core/MailHeaders|,|java+class:///javax/mail/internet/InternetHeaders|>,211,|project://james-2.2.0_src-java/src/org/apache/james/core/MimeMessageWrapper.java|(23506,27,<689,15>,<689,42>),|java+method:///javax/mail/internet/InternetHeaders/getAllHeaderLines()|>,
  <<|java+class:///org/apache/james/core/MailHeaders|,|java+class:///javax/mail/internet/InternetHeaders|>,211,|project://james-2.2.0_src-java/src/org/apache/james/core/MimeMessageWrapper.java|(23715,37,<696,15>,<696,52>),|java+method:///javax/mail/internet/InternetHeaders/getMatchingHeaderLines(java.lang.String%5B%5D)|>,
  <<|java+class:///org/apache/james/core/MailHeaders|,|java+class:///javax/mail/internet/InternetHeaders|>,211,|project://james-2.2.0_src-java/src/org/apache/james/core/MimeMessageWrapper.java|(23937,40,<703,15>,<703,55>),|java+method:///javax/mail/internet/InternetHeaders/getNonMatchingHeaderLines(java.lang.String%5B%5D)|>,
  <<|java+class:///org/apache/james/core/MailHeaders|,|java+class:///javax/mail/internet/InternetHeaders|>,211,|project://james-2.2.0_src-java/src/org/apache/james/core/MimeMessageWrapper.java|(26889,50,<810,8>,<810,58>),|java+method:///javax/mail/internet/InternetHeaders/setHeader(java.lang.String,java.lang.String)|>,
  <<|java+class:///org/apache/james/core/MailHeaders|,|java+class:///javax/mail/internet/InternetHeaders|>,211,|project://james-2.2.0_src-java/src/org/apache/james/core/MimeMessageWrapper.java|(27219,80,<821,12>,<821,92>),|java+method:///javax/mail/internet/InternetHeaders/setHeader(java.lang.String,java.lang.String)|>,
  <<|java+class:///org/apache/james/util/RFC822DateFormat|,|java+class:///org/apache/james/util/SynchronizedDateFormat|>,210,|project://james-2.2.0_src-java/src/org/apache/james/core/MimeMessageWrapper.java|(27638,24,<832,47>,<832,71>),|java+method:///org/apache/james/util/SynchronizedDateFormat/format(java.util.Date)|>,
  <<|java+class:///org/apache/james/core/MailHeaders|,|java+class:///javax/mail/internet/InternetHeaders|>,211,|project://james-2.2.0_src-java/src/org/apache/james/core/MimeMessageWrapper.java|(27599,64,<832,8>,<832,72>),|java+method:///javax/mail/internet/InternetHeaders/setHeader(java.lang.String,java.lang.String)|>,
  <<|java+class:///org/apache/james/core/MailHeaders|,|java+class:///javax/mail/internet/InternetHeaders|>,211,|project://james-2.2.0_src-java/src/org/apache/james/core/MimeMessageWrapper.java|(30694,30,<945,8>,<945,38>),|java+method:///javax/mail/internet/InternetHeaders/setHeader(java.lang.String,java.lang.String)|>,
  <<|java+class:///org/apache/james/core/MailHeaders|,|java+class:///javax/mail/internet/InternetHeaders|>,211,|project://james-2.2.0_src-java/src/org/apache/james/core/MimeMessageWrapper.java|(30955,30,<954,8>,<954,38>),|java+method:///javax/mail/internet/InternetHeaders/addHeader(java.lang.String,java.lang.String)|>,
  <<|java+class:///org/apache/james/core/MailHeaders|,|java+class:///javax/mail/internet/InternetHeaders|>,211,|project://james-2.2.0_src-java/src/org/apache/james/core/MimeMessageWrapper.java|(31205,26,<963,8>,<963,34>),|java+method:///javax/mail/internet/InternetHeaders/removeHeader(java.lang.String)|>,
  <<|java+class:///org/apache/james/core/MailHeaders|,|java+class:///javax/mail/internet/InternetHeaders|>,211,|project://james-2.2.0_src-java/src/org/apache/james/core/MimeMessageWrapper.java|(31423,27,<971,8>,<971,35>),|java+method:///javax/mail/internet/InternetHeaders/addHeaderLine(java.lang.String)|>,
  <<|java+interface:///org/apache/james/services/MailStore|,|java+interface:///org/apache/avalon/cornerstone/services/store/Store|>,211,|project://james-2.2.0_src-java/src/org/apache/james/transport/mailets/ToRepository.java|(3214,26,<74,42>,<74,68>),|java+method:///org/apache/avalon/cornerstone/services/store/Store/select(java.lang.Object)|>,
  <<|java+interface:///org/apache/james/transport/mailets/ICommandListservManager|,|java+interface:///org/apache/mailet/Mailet|>,210,|project://james-2.2.0_src-java/src/org/apache/james/transport/mailets/listservcommands/BaseCommand.java|(3128,45,<72,24>,<72,69>),|java+method:///org/apache/mailet/Mailet/getMailetConfig()|>,
  <<|java+class:///org/apache/james/userrepository/UsersFileRepository|,|java+class:///org/apache/avalon/framework/logger/AbstractLogEnabled|>,211,|project://james-2.2.0_src-java/src/org/apache/james/userrepository/UsersFileRepository.java|(4912,15,<120,36>,<120,51>),|java+method:///java/lang/Object/getClass()|>,
  <<|java+class:///org/apache/james/fetchpop/FetchPOP|,|java+class:///org/apache/avalon/framework/logger/AbstractLogEnabled|>,211,|project://james-2.2.0_src-java/src/org/apache/james/fetchpop/FetchScheduler.java|(4095,59,<95,16>,<95,75>),|java+method:///org/apache/avalon/framework/logger/AbstractLogEnabled/enableLogging(org.apache.avalon.framework.logger.Logger)|>,
  <<|java+class:///org/apache/james/util/mail/MimeMultipartReport|,|java+class:///javax/mail/internet/MimeMultipart|>,211,|project://james-2.2.0_src-java/src/org/apache/james/util/mail/mdn/MDNFactory.java|(2770,32,<69,8>,<69,40>),|java+method:///javax/mail/Multipart/addBodyPart(javax.mail.BodyPart)|>,
  <<|java+class:///org/apache/james/util/mail/MimeMultipartReport|,|java+class:///javax/mail/internet/MimeMultipart|>,211,|project://james-2.2.0_src-java/src/org/apache/james/util/mail/mdn/MDNFactory.java|(4189,30,<101,8>,<101,38>),|java+method:///javax/mail/Multipart/addBodyPart(javax.mail.BodyPart)|>,
  <<|java+class:///org/apache/james/util/watchdog/SchedulerWatchdogFactory/SchedulerWatchdog|,|java+interface:///org/apache/james/util/watchdog/Watchdog|>,211,|project://james-2.2.0_src-java/src/org/apache/james/util/watchdog/SchedulerWatchdogFactory.java|(4281,15,<108,24>,<108,39>),|java+method:///java/lang/Object/toString()|>,
  <<|java+class:///org/apache/james/util/dbcp/JdbcDataSource|,|java+class:///org/apache/avalon/framework/logger/AbstractLogEnabled|>,211,|project://james-2.2.0_src-java/src/org/apache/james/util/dbcp/JdbcDataSource.java|(6801,31,<148,24>,<148,55>),|java+method:///org/apache/avalon/framework/logger/AbstractLogEnabled/getLogger()|>,
  <<|java+class:///org/apache/james/util/dbcp/JdbcDataSource|,|java+class:///org/apache/avalon/framework/logger/AbstractLogEnabled|>,211,|project://james-2.2.0_src-java/src/org/apache/james/util/dbcp/JdbcDataSource.java|(6877,31,<149,24>,<149,55>),|java+method:///org/apache/avalon/framework/logger/AbstractLogEnabled/getLogger()|>,
  <<|java+class:///org/apache/james/transport/MailetLoader|,|java+class:///org/apache/james/transport/Loader|>,210,|project://james-2.2.0_src-java/src/org/apache/james/transport/JamesSpoolManager.java|(6093,35,<165,12>,<165,47>),|java+method:///org/apache/james/transport/Loader/setLogger(org.apache.avalon.framework.logger.Logger)|>,
  <<|java+class:///org/apache/james/transport/MatchLoader|,|java+class:///org/apache/james/transport/Loader|>,210,|project://james-2.2.0_src-java/src/org/apache/james/transport/JamesSpoolManager.java|(6142,34,<166,12>,<166,46>),|java+method:///org/apache/james/transport/Loader/setLogger(org.apache.avalon.framework.logger.Logger)|>,
  <<|java+class:///org/apache/james/transport/MailetLoader|,|java+class:///org/apache/james/transport/Loader|>,210,|project://james-2.2.0_src-java/src/org/apache/james/transport/JamesSpoolManager.java|(6190,35,<167,12>,<167,47>),|java+method:///org/apache/james/transport/Loader/contextualize(org.apache.avalon.framework.context.Context)|>,
  <<|java+class:///org/apache/james/transport/MatchLoader|,|java+class:///org/apache/james/transport/Loader|>,210,|project://james-2.2.0_src-java/src/org/apache/james/transport/JamesSpoolManager.java|(6239,34,<168,12>,<168,46>),|java+method:///org/apache/james/transport/Loader/contextualize(org.apache.avalon.framework.context.Context)|>,
  <<|java+interface:///org/apache/james/services/SpoolRepository|,|java+interface:///org/apache/james/services/MailRepository|>,211,|project://james-2.2.0_src-java/src/org/apache/james/transport/JamesSpoolManager.java|(14590,16,<343,40>,<343,56>),|java+method:///java/lang/Object/getClass()|>,
  <<|java+interface:///org/apache/james/services/SpoolRepository|,|java+interface:///org/apache/james/services/MailRepository|>,210,|project://james-2.2.0_src-java/src/org/apache/james/transport/JamesSpoolManager.java|(15572,17,<366,20>,<366,37>),|java+method:///org/apache/james/services/MailRepository/remove(java.lang.String)|>,
  <<|java+interface:///org/apache/james/services/SpoolRepository|,|java+interface:///org/apache/james/services/MailRepository|>,210,|project://james-2.2.0_src-java/src/org/apache/james/transport/JamesSpoolManager.java|(16295,17,<380,20>,<380,37>),|java+method:///org/apache/james/services/MailRepository/unlock(java.lang.String)|>,
  <<|java+class:///org/apache/james/transport/Loader|,|java+interface:///org/apache/avalon/framework/component/Component|>,211,|project://james-2.2.0_src-java/src/org/apache/james/transport/Loader.java|(4875,15,<116,58>,<116,73>),|java+method:///java/lang/Object/getClass()|>,
