[
  <<|java+class:///org/columba/core/config/DefaultXmlConfig|,|java+class:///org/columba/core/xml/XmlIO|>,210,|project://columba-1.0_core/src/org/columba/core/config/Config.java|(6450,13,<259,3>,<259,16>),|java+method:///org/columba/core/xml/XmlIO/save()|>,
  <<|java+class:///org/columba/core/config/GuiItem|,|java+class:///org/columba/core/config/DefaultItem|>,210,|project://columba-1.0_core/src/org/columba/core/gui/config/GeneralOptionsDialog.java|(5533,76,<192,23>,<193,35>),|java+method:///org/columba/core/config/DefaultItem/getBooleanWithDefault(java.lang.String,java.lang.String,boolean)|>,
  <<|java+class:///org/columba/core/config/GuiItem|,|java+class:///org/columba/core/config/DefaultItem|>,210,|project://columba-1.0_core/src/org/columba/core/gui/config/GeneralOptionsDialog.java|(6235,80,<217,24>,<218,36>),|java+method:///org/columba/core/config/DefaultItem/getBooleanWithDefault(java.lang.String,java.lang.String,boolean)|>,
  <<|java+class:///org/columba/core/config/GuiItem|,|java+class:///org/columba/core/config/DefaultItem|>,210,|project://columba-1.0_core/src/org/columba/core/gui/config/GeneralOptionsDialog.java|(6341,82,<220,23>,<221,38>),|java+method:///org/columba/core/config/DefaultItem/getBooleanWithDefault(java.lang.String,java.lang.String,boolean)|>,
  <<|java+class:///org/columba/core/config/GuiItem|,|java+class:///org/columba/core/config/DefaultItem|>,210,|project://columba-1.0_core/src/org/columba/core/gui/config/GeneralOptionsDialog.java|(6739,78,<233,3>,<234,16>),|java+method:///org/columba/core/config/DefaultItem/setString(java.lang.String,java.lang.String,java.lang.String)|>,
  <<|java+class:///org/columba/core/config/GuiItem|,|java+class:///org/columba/core/config/DefaultItem|>,210,|project://columba-1.0_core/src/org/columba/core/gui/config/GeneralOptionsDialog.java|(6822,83,<235,3>,<236,16>),|java+method:///org/columba/core/config/DefaultItem/setInteger(java.lang.String,java.lang.String,int)|>,
  <<|java+class:///org/columba/core/config/GuiItem|,|java+class:///org/columba/core/config/DefaultItem|>,210,|project://columba-1.0_core/src/org/columba/core/gui/config/GeneralOptionsDialog.java|(6911,78,<238,3>,<239,16>),|java+method:///org/columba/core/config/DefaultItem/setString(java.lang.String,java.lang.String,java.lang.String)|>,
  <<|java+class:///org/columba/core/config/GuiItem|,|java+class:///org/columba/core/config/DefaultItem|>,210,|project://columba-1.0_core/src/org/columba/core/gui/config/GeneralOptionsDialog.java|(6994,83,<240,3>,<241,16>),|java+method:///org/columba/core/config/DefaultItem/setInteger(java.lang.String,java.lang.String,int)|>,
  <<|java+class:///org/columba/core/config/GuiItem|,|java+class:///org/columba/core/config/DefaultItem|>,210,|project://columba-1.0_core/src/org/columba/core/gui/config/GeneralOptionsDialog.java|(7083,90,<243,3>,<244,36>),|java+method:///org/columba/core/config/DefaultItem/setBoolean(java.lang.String,java.lang.String,boolean)|>,
  <<|java+class:///org/columba/core/config/GuiItem|,|java+class:///org/columba/core/config/DefaultItem|>,210,|project://columba-1.0_core/src/org/columba/core/gui/config/GeneralOptionsDialog.java|(7376,24,<250,3>,<250,27>),|java+method:///org/columba/core/config/DefaultItem/getElement(java.lang.String)|>,
  <<|java+class:///org/columba/core/config/GuiItem|,|java+class:///org/columba/core/config/DefaultItem|>,210,|project://columba-1.0_core/src/org/columba/core/gui/config/GeneralOptionsDialog.java|(7444,88,<253,3>,<254,24>),|java+method:///org/columba/core/config/DefaultItem/setString(java.lang.String,java.lang.String,java.lang.String)|>,
  <<|java+class:///org/columba/core/config/GuiItem|,|java+class:///org/columba/core/config/DefaultItem|>,210,|project://columba-1.0_core/src/org/columba/core/gui/config/GeneralOptionsDialog.java|(8005,71,<268,4>,<269,12>),|java+method:///org/columba/core/config/DefaultItem/setBoolean(java.lang.String,java.lang.String,boolean)|>,
  <<|java+class:///org/columba/core/config/GuiItem|,|java+class:///org/columba/core/config/DefaultItem|>,210,|project://columba-1.0_core/src/org/columba/core/gui/config/GeneralOptionsDialog.java|(8095,79,<272,4>,<274,13>),|java+method:///org/columba/core/config/DefaultItem/setBoolean(java.lang.String,java.lang.String,boolean)|>,
  <<|java+class:///org/columba/core/config/GuiItem|,|java+class:///org/columba/core/config/DefaultItem|>,210,|project://columba-1.0_core/src/org/columba/core/gui/config/GeneralOptionsDialog.java|(8181,93,<276,4>,<277,32>),|java+method:///org/columba/core/config/DefaultItem/setBoolean(java.lang.String,java.lang.String,boolean)|>,
  <<|java+class:///org/columba/core/pluginhandler/ThemeExtensionHandler|,|java+class:///org/columba/core/plugin/ExtensionHandler|>,210,|project://columba-1.0_core/src/org/columba/core/gui/config/GeneralOptionsDialog.java|(11592,25,<394,21>,<394,46>),|java+method:///org/columba/core/plugin/ExtensionHandler/getPluginIdList()|>,
  <<|java+class:///org/columba/core/pluginhandler/ThemeExtensionHandler|,|java+class:///org/columba/core/plugin/ExtensionHandler|>,210,|project://columba-1.0_core/src/org/columba/core/gui/config/GeneralOptionsDialog.java|(15323,27,<500,26>,<500,53>),|java+method:///org/columba/core/plugin/ExtensionHandler/getExtension(java.lang.String)|>,
  <<|java+class:///org/columba/core/gui/plugin/ConfigurationDialog|,|java+class:///javax/swing/JDialog|>,211,|project://columba-1.0_core/src/org/columba/core/gui/config/GeneralOptionsDialog.java|(15647,23,<509,4>,<509,27>),|java+method:///java/awt/Dialog/setVisible(boolean)|>,
  <<|java+class:///org/columba/core/gui/util/InfoViewTextPane|,|java+class:///javax/swing/JTextPane|>,211,|project://columba-1.0_core/src/org/columba/core/gui/util/AboutDialog.java|(7410,55,<223,12>,<223,67>),|java+method:///javax/swing/JEditorPane/setPage(java.net.URL)|>,
  <<|java+class:///org/columba/core/gui/util/InfoViewTextPane|,|java+class:///javax/swing/JTextPane|>,211,|project://columba-1.0_core/src/org/columba/core/gui/util/AboutDialog.java|(7515,43,<225,12>,<225,55>),|java+method:///javax/swing/JEditorPane/setText(java.lang.String)|>,
  <<|java+class:///org/columba/core/gui/util/InfoViewTextPane|,|java+class:///javax/swing/JTextPane|>,211,|project://columba-1.0_core/src/org/columba/core/gui/util/AboutDialog.java|(7987,50,<235,12>,<235,62>),|java+method:///javax/swing/JEditorPane/setPage(java.net.URL)|>,
  <<|java+class:///org/columba/core/gui/util/InfoViewTextPane|,|java+class:///javax/swing/JTextPane|>,211,|project://columba-1.0_core/src/org/columba/core/gui/util/AboutDialog.java|(8087,43,<237,12>,<237,55>),|java+method:///javax/swing/JEditorPane/setText(java.lang.String)|>,
  <<|java+class:///org/columba/core/gui/util/InfoViewTextPane|,|java+class:///javax/swing/JTextPane|>,211,|project://columba-1.0_core/src/org/columba/core/gui/util/AboutDialog.java|(8713,58,<250,12>,<250,70>),|java+method:///javax/swing/JEditorPane/setPage(java.net.URL)|>,
  <<|java+class:///org/columba/core/gui/util/InfoViewTextPane|,|java+class:///javax/swing/JTextPane|>,211,|project://columba-1.0_core/src/org/columba/core/gui/util/AboutDialog.java|(8821,43,<252,12>,<252,55>),|java+method:///javax/swing/JEditorPane/setText(java.lang.String)|>,
  <<|java+class:///org/columba/core/gui/base/ButtonWithMnemonic|,|java+class:///javax/swing/JButton|>,211,|project://columba-1.0_core/src/org/columba/core/gui/util/AboutDialog.java|(9513,39,<269,8>,<269,47>),|java+method:///javax/swing/AbstractButton/setActionCommand(java.lang.String)|>,
  <<|java+class:///org/columba/core/gui/base/ButtonWithMnemonic|,|java+class:///javax/swing/JButton|>,211,|project://columba-1.0_core/src/org/columba/core/gui/util/AboutDialog.java|(9562,35,<270,8>,<270,43>),|java+method:///javax/swing/AbstractButton/addActionListener(java.awt.event.ActionListener)|>,
  <<|java+class:///org/columba/core/gui/base/MultiLineLabel|,|java+class:///javax/swing/JComponent|>,211,|project://columba-1.0_core/src/org/columba/core/gui/dialog/ErrorDialog.java|(4087,31,<144,32>,<144,63>),|java+method:///java/awt/Component/getFont()|>,
  <<|java+class:///org/columba/core/gui/base/MultiLineLabel|,|java+class:///javax/swing/JComponent|>,211,|project://columba-1.0_core/src/org/columba/core/gui/dialog/ErrorDialog.java|(4057,89,<144,2>,<145,27>),|java+method:///javax/swing/JComponent/setFont(java.awt.Font)|>,
  <<|java+class:///org/columba/core/gui/base/ButtonWithMnemonic|,|java+class:///javax/swing/JButton|>,211,|project://columba-1.0_core/src/org/columba/core/gui/dialog/ErrorDialog.java|(4876,39,<166,2>,<166,41>),|java+method:///javax/swing/AbstractButton/setActionCommand(java.lang.String)|>,
  <<|java+class:///org/columba/core/gui/base/ButtonWithMnemonic|,|java+class:///javax/swing/JButton|>,211,|project://columba-1.0_core/src/org/columba/core/gui/dialog/ErrorDialog.java|(4919,35,<167,2>,<167,37>),|java+method:///javax/swing/AbstractButton/addActionListener(java.awt.event.ActionListener)|>,
  <<|java+class:///org/columba/core/gui/base/ButtonWithMnemonic|,|java+class:///javax/swing/JButton|>,211,|project://columba-1.0_core/src/org/columba/core/gui/dialog/ErrorDialog.java|(5089,48,<171,2>,<171,50>),|java+method:///javax/swing/AbstractButton/setActionCommand(java.lang.String)|>,
  <<|java+class:///org/columba/core/gui/base/ButtonWithMnemonic|,|java+class:///javax/swing/JButton|>,211,|project://columba-1.0_core/src/org/columba/core/gui/dialog/ErrorDialog.java|(5141,39,<172,2>,<172,41>),|java+method:///javax/swing/AbstractButton/addActionListener(java.awt.event.ActionListener)|>,
  <<|java+class:///org/columba/core/gui/plugin/PluginTreeTableModel|,|java+class:///org/frapuccino/treetable/AbstractTreeTableModel|>,211,|project://columba-1.0_core/src/org/columba/core/gui/plugin/PluginTree.java|(1492,31,<59,2>,<59,33>),|java+method:///org/frapuccino/treetable/AbstractTreeTableModel/setTree(org.frapuccino.treetable.Tree)|>,
  <<|java+class:///org/columba/core/gui/plugin/PluginNode|,|java+class:///javax/swing/tree/DefaultMutableTreeNode|>,211,|project://columba-1.0_core/src/org/columba/core/gui/plugin/PluginTree.java|(2672,34,<108,2>,<108,36>),|java+method:///javax/swing/tree/DefaultMutableTreeNode/setAllowsChildren(boolean)|>,
  <<|java+class:///org/columba/core/gui/plugin/PluginNode|,|java+class:///javax/swing/tree/DefaultMutableTreeNode|>,211,|project://columba-1.0_core/src/org/columba/core/gui/plugin/PluginTree.java|(2956,19,<120,2>,<120,21>),|java+method:///javax/swing/tree/DefaultMutableTreeNode/add(javax.swing.tree.MutableTreeNode)|>,
  <<|java+class:///org/columba/core/gui/plugin/PluginNode|,|java+class:///javax/swing/tree/DefaultMutableTreeNode|>,211,|project://columba-1.0_core/src/org/columba/core/gui/plugin/PluginTree.java|(3666,28,<150,3>,<150,31>),|java+method:///javax/swing/tree/DefaultMutableTreeNode/setAllowsChildren(boolean)|>,
  <<|java+class:///org/columba/core/gui/plugin/PluginNode|,|java+class:///javax/swing/tree/DefaultMutableTreeNode|>,211,|project://columba-1.0_core/src/org/columba/core/gui/plugin/PluginTree.java|(3770,14,<154,3>,<154,17>),|java+method:///javax/swing/tree/DefaultMutableTreeNode/add(javax.swing.tree.MutableTreeNode)|>,
  <<|java+class:///org/columba/core/gui/plugin/PluginNode|,|java+class:///javax/swing/tree/DefaultMutableTreeNode|>,211,|project://columba-1.0_core/src/org/columba/core/gui/plugin/PluginTree.java|(3884,16,<160,20>,<160,36>),|java+method:///javax/swing/tree/DefaultMutableTreeNode/getParent()|>,
  <<|java+class:///org/columba/core/gui/plugin/PluginNode|,|java+class:///javax/swing/tree/DefaultMutableTreeNode|>,211,|project://columba-1.0_core/src/org/columba/core/gui/plugin/PluginTree.java|(3922,23,<163,2>,<163,25>),|java+method:///javax/swing/tree/DefaultMutableTreeNode/removeFromParent()|>,
  <<|java+class:///org/columba/core/gui/base/UIFSplitPane|,|java+class:///javax/swing/JSplitPane|>,211,|project://columba-1.0_core/src/org/columba/core/gui/base/UIFSplitPane.java|(7744,29,<179,8>,<179,37>),|java+method:///javax/swing/JComponent/setBorder(javax.swing.border.Border)|>,
  <<|java+class:///org/columba/core/gui/base/UIFSplitPane|,|java+class:///javax/swing/JSplitPane|>,211,|project://columba-1.0_core/src/org/columba/core/gui/base/UIFSplitPane.java|(7783,34,<180,8>,<180,42>),|java+method:///javax/swing/JSplitPane/setOneTouchExpandable(boolean)|>,
