[
  <<|java+class:///org/gjt/sp/jedit/pluginmgr/InstallPanel/ChoosePluginSet|,|java+class:///org/gjt/sp/jedit/gui/RolloverButton|>,220,<|java+method:///org/gjt/sp/jedit/gui/RolloverButton/updateUI()|,|java+method:///org/gjt/sp/jedit/pluginmgr/InstallPanel/ChoosePluginSet/updateUI()|>>,
  <<|java+class:///org/gjt/sp/jedit/bsh/BSHArrayInitializer|,|java+class:///org/gjt/sp/jedit/bsh/SimpleNode|>,220,<|java+method:///org/gjt/sp/jedit/bsh/SimpleNode/jjtGetNumChildren()|,|java+method:///org/gjt/sp/jedit/bsh/BSHArrayInitializer/eval(java.lang.Class,int,org.gjt.sp.jedit.bsh.CallStack,org.gjt.sp.jedit.bsh.Interpreter)|>>,
  <<|java+class:///org/gjt/sp/jedit/bsh/BSHArrayInitializer|,|java+class:///org/gjt/sp/jedit/bsh/SimpleNode|>,220,<|java+method:///org/gjt/sp/jedit/bsh/SimpleNode/jjtGetChild(int)|,|java+method:///org/gjt/sp/jedit/bsh/BSHArrayInitializer/eval(java.lang.Class,int,org.gjt.sp.jedit.bsh.CallStack,org.gjt.sp.jedit.bsh.Interpreter)|>>,
  <<|java+class:///org/gjt/sp/jedit/bsh/BSHThrowStatement|,|java+class:///org/gjt/sp/jedit/bsh/SimpleNode|>,220,<|java+method:///org/gjt/sp/jedit/bsh/SimpleNode/jjtGetChild(int)|,|java+method:///org/gjt/sp/jedit/bsh/BSHThrowStatement/eval(org.gjt.sp.jedit.bsh.CallStack,org.gjt.sp.jedit.bsh.Interpreter)|>>,
  <<|java+class:///org/gjt/sp/jedit/bsh/BSHThrowStatement|,|java+class:///org/gjt/sp/jedit/bsh/SimpleNode|>,220,<|java+method:///org/gjt/sp/jedit/bsh/SimpleNode/eval(org.gjt.sp.jedit.bsh.CallStack,org.gjt.sp.jedit.bsh.Interpreter)|,|java+method:///org/gjt/sp/jedit/bsh/BSHThrowStatement/eval(org.gjt.sp.jedit.bsh.CallStack,org.gjt.sp.jedit.bsh.Interpreter)|>>,
  <<|java+class:///org/gjt/sp/jedit/io/FileVFS|,|java+class:///org/gjt/sp/jedit/io/VFS|>,220,<|java+method:///org/gjt/sp/jedit/io/VFS/getParentOfPath(java.lang.String)|,|java+method:///org/gjt/sp/jedit/io/FileVFS/getParentOfPath(java.lang.String)|>>,
  <<|java+class:///org/gjt/sp/jedit/io/FileVFS|,|java+class:///org/gjt/sp/jedit/io/VFS|>,220,<|java+method:///org/gjt/sp/jedit/io/VFS/insert(org.gjt.sp.jedit.View,org.gjt.sp.jedit.Buffer,java.lang.String)|,|java+method:///org/gjt/sp/jedit/io/FileVFS/insert(org.gjt.sp.jedit.View,org.gjt.sp.jedit.Buffer,java.lang.String)|>>,
  <<|java+class:///org/gjt/sp/jedit/io/FileVFS|,|java+class:///org/gjt/sp/jedit/io/VFS|>,220,<|java+method:///org/gjt/sp/jedit/io/VFS/save(org.gjt.sp.jedit.View,org.gjt.sp.jedit.Buffer,java.lang.String)|,|java+method:///org/gjt/sp/jedit/io/FileVFS/save(org.gjt.sp.jedit.View,org.gjt.sp.jedit.Buffer,java.lang.String)|>>,
  <<|java+class:///org/gjt/sp/jedit/io/FileVFS|,|java+class:///org/gjt/sp/jedit/io/VFS|>,220,<|java+method:///org/gjt/sp/jedit/io/VFS/getTwoStageSaveName(java.lang.String)|,|java+method:///org/gjt/sp/jedit/io/FileVFS/getTwoStageSaveName(java.lang.String)|>>,
  <<|java+class:///org/gjt/sp/jedit/io/FileVFS|,|java+class:///org/gjt/sp/jedit/io/VFS|>,220,<|java+field:///org/gjt/sp/jedit/io/VFS/RENAME_CAP|,|java+constructor:///org/gjt/sp/jedit/io/FileVFS/FileVFS()|>>,
  <<|java+class:///org/gjt/sp/jedit/io/FileVFS|,|java+class:///org/gjt/sp/jedit/io/VFS|>,220,<|java+field:///org/gjt/sp/jedit/io/VFS/WRITE_CAP|,|java+constructor:///org/gjt/sp/jedit/io/FileVFS/FileVFS()|>>,
  <<|java+class:///org/gjt/sp/jedit/io/FileVFS|,|java+class:///org/gjt/sp/jedit/io/VFS|>,220,<|java+field:///org/gjt/sp/jedit/io/VFS/DELETE_CAP|,|java+constructor:///org/gjt/sp/jedit/io/FileVFS/FileVFS()|>>,
  <<|java+class:///org/gjt/sp/jedit/io/FileVFS|,|java+class:///org/gjt/sp/jedit/io/VFS|>,220,<|java+field:///org/gjt/sp/jedit/io/VFS/MKDIR_CAP|,|java+constructor:///org/gjt/sp/jedit/io/FileVFS/FileVFS()|>>,
  <<|java+class:///org/gjt/sp/jedit/io/FileVFS|,|java+class:///org/gjt/sp/jedit/io/VFS|>,220,<|java+field:///org/gjt/sp/jedit/io/VFS/EA_SIZE|,|java+constructor:///org/gjt/sp/jedit/io/FileVFS/FileVFS()|>>,
  <<|java+class:///org/gjt/sp/jedit/io/FileVFS|,|java+class:///org/gjt/sp/jedit/io/VFS|>,220,<|java+field:///org/gjt/sp/jedit/io/VFS/LOW_LATENCY_CAP|,|java+constructor:///org/gjt/sp/jedit/io/FileVFS/FileVFS()|>>,
  <<|java+class:///org/gjt/sp/jedit/io/FileVFS|,|java+class:///org/gjt/sp/jedit/io/VFS|>,220,<|java+field:///org/gjt/sp/jedit/io/VFS/READ_CAP|,|java+constructor:///org/gjt/sp/jedit/io/FileVFS/FileVFS()|>>,
  <<|java+class:///org/gjt/sp/jedit/io/FileVFS|,|java+class:///org/gjt/sp/jedit/io/VFS|>,220,<|java+field:///org/gjt/sp/jedit/io/VFS/EA_MODIFIED|,|java+constructor:///org/gjt/sp/jedit/io/FileVFS/FileVFS()|>>,
  <<|java+class:///org/gjt/sp/jedit/io/FileVFS|,|java+class:///org/gjt/sp/jedit/io/VFS|>,220,<|java+field:///org/gjt/sp/jedit/io/VFS/CASE_INSENSITIVE_CAP|,|java+constructor:///org/gjt/sp/jedit/io/FileVFS/FileVFS()|>>,
  <<|java+class:///org/gjt/sp/jedit/io/FileVFS|,|java+class:///org/gjt/sp/jedit/io/VFS|>,220,<|java+field:///org/gjt/sp/jedit/io/VFS/EA_STATUS|,|java+constructor:///org/gjt/sp/jedit/io/FileVFS/FileVFS()|>>,
  <<|java+class:///org/gjt/sp/jedit/io/FileVFS|,|java+class:///org/gjt/sp/jedit/io/VFS|>,220,<|java+field:///org/gjt/sp/jedit/io/VFS/BROWSE_CAP|,|java+constructor:///org/gjt/sp/jedit/io/FileVFS/FileVFS()|>>,
  <<|java+class:///org/gjt/sp/jedit/io/FileVFS|,|java+class:///org/gjt/sp/jedit/io/VFS|>,220,<|java+field:///org/gjt/sp/jedit/io/VFS/EA_TYPE|,|java+constructor:///org/gjt/sp/jedit/io/FileVFS/FileVFS()|>>,
  <<|java+class:///org/gjt/sp/jedit/bsh/BSHReturnType|,|java+class:///org/gjt/sp/jedit/bsh/SimpleNode|>,220,<|java+method:///org/gjt/sp/jedit/bsh/SimpleNode/jjtGetChild(int)|,|java+method:///org/gjt/sp/jedit/bsh/BSHReturnType/getTypeNode()|>>,
  <<|java+class:///org/gjt/sp/jedit/bsh/classpath/ClassManagerImpl|,|java+class:///org/gjt/sp/jedit/bsh/BshClassManager|>,220,<|java+method:///org/gjt/sp/jedit/bsh/BshClassManager/getResourceAsStream(java.lang.String)|,|java+method:///org/gjt/sp/jedit/bsh/classpath/ClassManagerImpl/getResourceAsStream(java.lang.String)|>>,
  <<|java+class:///org/gjt/sp/jedit/bsh/classpath/ClassManagerImpl|,|java+class:///org/gjt/sp/jedit/bsh/BshClassManager|>,220,<|java+field:///org/gjt/sp/jedit/bsh/BshClassManager/externalClassLoader|,|java+method:///org/gjt/sp/jedit/bsh/classpath/ClassManagerImpl/classForName(java.lang.String)|>>,
  <<|java+class:///org/gjt/sp/jedit/bsh/classpath/ClassManagerImpl|,|java+class:///org/gjt/sp/jedit/bsh/BshClassManager|>,220,<|java+method:///org/gjt/sp/jedit/bsh/BshClassManager/loadSourceClass(java.lang.String)|,|java+method:///org/gjt/sp/jedit/bsh/classpath/ClassManagerImpl/classForName(java.lang.String)|>>,
  <<|java+class:///org/gjt/sp/jedit/bsh/classpath/ClassManagerImpl|,|java+class:///org/gjt/sp/jedit/bsh/BshClassManager|>,220,<|java+field:///org/gjt/sp/jedit/bsh/BshClassManager/absoluteNonClasses|,|java+method:///org/gjt/sp/jedit/bsh/classpath/ClassManagerImpl/classForName(java.lang.String)|>>,
  <<|java+class:///org/gjt/sp/jedit/bsh/classpath/ClassManagerImpl|,|java+class:///org/gjt/sp/jedit/bsh/BshClassManager|>,220,<|java+method:///org/gjt/sp/jedit/bsh/BshClassManager/plainClassForName(java.lang.String)|,|java+method:///org/gjt/sp/jedit/bsh/classpath/ClassManagerImpl/classForName(java.lang.String)|>>,
  <<|java+class:///org/gjt/sp/jedit/bsh/classpath/ClassManagerImpl|,|java+class:///org/gjt/sp/jedit/bsh/BshClassManager|>,220,<|java+method:///org/gjt/sp/jedit/bsh/BshClassManager/noClassDefFound(java.lang.String,java.lang.Error)|,|java+method:///org/gjt/sp/jedit/bsh/classpath/ClassManagerImpl/classForName(java.lang.String)|>>,
  <<|java+class:///org/gjt/sp/jedit/bsh/classpath/ClassManagerImpl|,|java+class:///org/gjt/sp/jedit/bsh/BshClassManager|>,220,<|java+method:///org/gjt/sp/jedit/bsh/BshClassManager/cacheClassInfo(java.lang.String,java.lang.Class)|,|java+method:///org/gjt/sp/jedit/bsh/classpath/ClassManagerImpl/classForName(java.lang.String)|>>,
  <<|java+class:///org/gjt/sp/jedit/bsh/classpath/ClassManagerImpl|,|java+class:///org/gjt/sp/jedit/bsh/BshClassManager|>,220,<|java+field:///org/gjt/sp/jedit/bsh/BshClassManager/absoluteClassCache|,|java+method:///org/gjt/sp/jedit/bsh/classpath/ClassManagerImpl/classForName(java.lang.String)|>>,
  <<|java+class:///org/gjt/sp/jedit/bsh/classpath/ClassManagerImpl|,|java+class:///org/gjt/sp/jedit/bsh/BshClassManager|>,220,<|java+method:///org/gjt/sp/jedit/bsh/BshClassManager/getResource(java.lang.String)|,|java+method:///org/gjt/sp/jedit/bsh/classpath/ClassManagerImpl/getResource(java.lang.String)|>>,
  <<|java+class:///org/gjt/sp/jedit/bsh/classpath/ClassManagerImpl|,|java+class:///org/gjt/sp/jedit/bsh/BshClassManager|>,220,<|java+method:///org/gjt/sp/jedit/bsh/BshClassManager/clearCaches()|,|java+method:///org/gjt/sp/jedit/bsh/classpath/ClassManagerImpl/classLoaderChanged()|>>,
  <<|java+class:///org/gjt/sp/jedit/input/TextAreaInputHandler|,|java+class:///org/gjt/sp/jedit/input/AbstractInputHandler|>,220,<|java+method:///org/gjt/sp/jedit/input/AbstractInputHandler/toString(java.awt.event.KeyEvent)|,|java+method:///org/gjt/sp/jedit/input/TextAreaInputHandler/_preprocessKeyEvent(java.awt.event.KeyEvent)|>>,
  <<|java+class:///org/gjt/sp/jedit/input/TextAreaInputHandler|,|java+class:///org/gjt/sp/jedit/input/AbstractInputHandler|>,220,<|java+field:///org/gjt/sp/jedit/input/AbstractInputHandler/currentBindings|,|java+method:///org/gjt/sp/jedit/input/TextAreaInputHandler/handleKey(org.gjt.sp.jedit.gui.KeyEventTranslator.Key,boolean)|>>,
  <<|java+class:///org/gjt/sp/jedit/input/TextAreaInputHandler|,|java+class:///org/gjt/sp/jedit/input/AbstractInputHandler|>,220,<|java+method:///org/gjt/sp/jedit/input/AbstractInputHandler/sendShortcutPrefixOff()|,|java+method:///org/gjt/sp/jedit/input/TextAreaInputHandler/handleKey(org.gjt.sp.jedit.gui.KeyEventTranslator.Key,boolean)|>>,
  <<|java+class:///org/gjt/sp/jedit/input/TextAreaInputHandler|,|java+class:///org/gjt/sp/jedit/input/AbstractInputHandler|>,220,<|java+field:///org/gjt/sp/jedit/input/AbstractInputHandler/shortcutOn|,|java+method:///org/gjt/sp/jedit/input/TextAreaInputHandler/handleKey(org.gjt.sp.jedit.gui.KeyEventTranslator.Key,boolean)|>>,
  <<|java+class:///org/gjt/sp/jedit/input/TextAreaInputHandler|,|java+class:///org/gjt/sp/jedit/input/AbstractInputHandler|>,220,<|java+method:///org/gjt/sp/jedit/input/AbstractInputHandler/setCurrentBindings(java.util.Hashtable)|,|java+method:///org/gjt/sp/jedit/input/TextAreaInputHandler/handleKey(org.gjt.sp.jedit.gui.KeyEventTranslator.Key,boolean)|>>,
  <<|java+class:///org/gjt/sp/jedit/input/TextAreaInputHandler|,|java+class:///org/gjt/sp/jedit/input/AbstractInputHandler|>,220,<|java+field:///org/gjt/sp/jedit/input/AbstractInputHandler/readNextChar|,|java+method:///org/gjt/sp/jedit/input/TextAreaInputHandler/handleKey(org.gjt.sp.jedit.gui.KeyEventTranslator.Key,boolean)|>>,
  <<|java+class:///org/gjt/sp/jedit/input/TextAreaInputHandler|,|java+class:///org/gjt/sp/jedit/input/AbstractInputHandler|>,220,<|java+field:///org/gjt/sp/jedit/input/AbstractInputHandler/bindings|,|java+method:///org/gjt/sp/jedit/input/TextAreaInputHandler/handleKey(org.gjt.sp.jedit.gui.KeyEventTranslator.Key,boolean)|>>,
  <<|java+class:///org/gjt/sp/jedit/input/TextAreaInputHandler|,|java+class:///org/gjt/sp/jedit/input/AbstractInputHandler|>,220,<|java+field:///org/gjt/sp/jedit/input/AbstractInputHandler/repeatCount|,|java+method:///org/gjt/sp/jedit/input/TextAreaInputHandler/handleKey(org.gjt.sp.jedit.gui.KeyEventTranslator.Key,boolean)|>>,
  <<|java+class:///org/gjt/sp/jedit/input/TextAreaInputHandler|,|java+class:///org/gjt/sp/jedit/input/AbstractInputHandler|>,220,<|java+field:///org/gjt/sp/jedit/input/AbstractInputHandler/readNextChar|,|java+method:///org/gjt/sp/jedit/input/TextAreaInputHandler/invokeReadNextChar(char)|>>,
  <<|java+class:///org/gjt/sp/jedit/input/TextAreaInputHandler|,|java+class:///org/gjt/sp/jedit/input/AbstractInputHandler|>,220,<|java+field:///org/gjt/sp/jedit/input/AbstractInputHandler/lastActionCount|,|java+method:///org/gjt/sp/jedit/input/TextAreaInputHandler/invokeAction(org.gjt.sp.jedit.JEditBeanShellAction)|>>,
  <<|java+class:///org/gjt/sp/jedit/input/TextAreaInputHandler|,|java+class:///org/gjt/sp/jedit/input/AbstractInputHandler|>,220,<|java+field:///org/gjt/sp/jedit/input/AbstractInputHandler/readNextChar|,|java+method:///org/gjt/sp/jedit/input/TextAreaInputHandler/invokeAction(org.gjt.sp.jedit.JEditBeanShellAction)|>>,
  <<|java+class:///org/gjt/sp/jedit/input/TextAreaInputHandler|,|java+class:///org/gjt/sp/jedit/input/AbstractInputHandler|>,220,<|java+field:///org/gjt/sp/jedit/input/AbstractInputHandler/lastAction|,|java+method:///org/gjt/sp/jedit/input/TextAreaInputHandler/invokeAction(org.gjt.sp.jedit.JEditBeanShellAction)|>>,
  <<|java+class:///org/gjt/sp/jedit/input/TextAreaInputHandler|,|java+class:///org/gjt/sp/jedit/input/AbstractInputHandler|>,220,<|java+field:///org/gjt/sp/jedit/input/AbstractInputHandler/repeatCount|,|java+method:///org/gjt/sp/jedit/input/TextAreaInputHandler/invokeAction(org.gjt.sp.jedit.JEditBeanShellAction)|>>,
  <<|java+class:///org/gjt/sp/jedit/input/TextAreaInputHandler|,|java+class:///org/gjt/sp/jedit/input/AbstractInputHandler|>,220,<|java+field:///org/gjt/sp/jedit/input/AbstractInputHandler/lastActionCount|,|java+method:///org/gjt/sp/jedit/input/TextAreaInputHandler/userInput(char)|>>,
  <<|java+class:///org/gjt/sp/jedit/input/TextAreaInputHandler|,|java+class:///org/gjt/sp/jedit/input/AbstractInputHandler|>,220,<|java+field:///org/gjt/sp/jedit/input/AbstractInputHandler/repeatCount|,|java+method:///org/gjt/sp/jedit/input/TextAreaInputHandler/userInput(char)|>>,
  <<|java+class:///org/gjt/sp/jedit/input/TextAreaInputHandler|,|java+class:///org/gjt/sp/jedit/input/AbstractInputHandler|>,220,<|java+field:///org/gjt/sp/jedit/input/AbstractInputHandler/currentBindings|,|java+constructor:///org/gjt/sp/jedit/input/TextAreaInputHandler/TextAreaInputHandler(org.gjt.sp.jedit.textarea.TextArea)|>>,
  <<|java+class:///org/gjt/sp/jedit/input/TextAreaInputHandler|,|java+class:///org/gjt/sp/jedit/input/AbstractInputHandler|>,220,<|java+field:///org/gjt/sp/jedit/input/AbstractInputHandler/bindings|,|java+constructor:///org/gjt/sp/jedit/input/TextAreaInputHandler/TextAreaInputHandler(org.gjt.sp.jedit.textarea.TextArea)|>>,
  <<|java+class:///org/gjt/sp/jedit/input/TextAreaInputHandler|,|java+class:///org/gjt/sp/jedit/input/AbstractInputHandler|>,220,<|java+method:///org/gjt/sp/jedit/input/AbstractInputHandler/isPrefixActive()|,|java+method:///org/gjt/sp/jedit/input/TextAreaInputHandler/processKeyEventSub(boolean)|>>,
  <<|java+class:///org/gjt/sp/jedit/input/TextAreaInputHandler|,|java+class:///org/gjt/sp/jedit/input/AbstractInputHandler|>,220,<|java+method:///org/gjt/sp/jedit/input/AbstractInputHandler/isPrefixActive()|,|java+method:///org/gjt/sp/jedit/input/TextAreaInputHandler/processKeyEvent(java.awt.event.KeyEvent,int,boolean)|>>,
  <<|java+class:///org/gjt/sp/jedit/input/TextAreaInputHandler|,|java+class:///org/gjt/sp/jedit/input/AbstractInputHandler|>,220,<|java+field:///org/gjt/sp/jedit/input/AbstractInputHandler/keyEventInterceptor|,|java+method:///org/gjt/sp/jedit/input/TextAreaInputHandler/processKeyEvent(java.awt.event.KeyEvent,int,boolean)|>>,
  <<|java+class:///org/gjt/sp/jedit/input/TextAreaInputHandler|,|java+class:///org/gjt/sp/jedit/input/AbstractInputHandler|>,220,<|java+method:///org/gjt/sp/jedit/input/AbstractInputHandler/processKeyEventKeyStrokeHandling(java.awt.event.KeyEvent,int,java.lang.String,boolean)|,|java+method:///org/gjt/sp/jedit/input/TextAreaInputHandler/processKeyEvent(java.awt.event.KeyEvent,int,boolean)|>>,
  <<|java+class:///org/gjt/sp/jedit/input/TextAreaInputHandler|,|java+class:///org/gjt/sp/jedit/input/AbstractInputHandler|>,220,<|java+method:///org/gjt/sp/jedit/input/AbstractInputHandler/toString(java.awt.event.KeyEvent)|,|java+method:///org/gjt/sp/jedit/input/TextAreaInputHandler/processKeyEvent(java.awt.event.KeyEvent,int,boolean)|>>,
  <<|java+class:///org/gjt/sp/jedit/bsh/BSHReturnStatement|,|java+class:///org/gjt/sp/jedit/bsh/SimpleNode|>,220,<|java+method:///org/gjt/sp/jedit/bsh/SimpleNode/eval(org.gjt.sp.jedit.bsh.CallStack,org.gjt.sp.jedit.bsh.Interpreter)|,|java+method:///org/gjt/sp/jedit/bsh/BSHReturnStatement/eval(org.gjt.sp.jedit.bsh.CallStack,org.gjt.sp.jedit.bsh.Interpreter)|>>,
  <<|java+class:///org/gjt/sp/jedit/bsh/BSHReturnStatement|,|java+class:///org/gjt/sp/jedit/bsh/SimpleNode|>,220,<|java+method:///org/gjt/sp/jedit/bsh/SimpleNode/jjtGetNumChildren()|,|java+method:///org/gjt/sp/jedit/bsh/BSHReturnStatement/eval(org.gjt.sp.jedit.bsh.CallStack,org.gjt.sp.jedit.bsh.Interpreter)|>>,
  <<|java+class:///org/gjt/sp/jedit/bsh/BSHReturnStatement|,|java+class:///org/gjt/sp/jedit/bsh/SimpleNode|>,220,<|java+method:///org/gjt/sp/jedit/bsh/SimpleNode/jjtGetChild(int)|,|java+method:///org/gjt/sp/jedit/bsh/BSHReturnStatement/eval(org.gjt.sp.jedit.bsh.CallStack,org.gjt.sp.jedit.bsh.Interpreter)|>>,
  <<|java+class:///org/gjt/sp/jedit/buffer/UndoManager/CompoundEdit|,|java+class:///org/gjt/sp/jedit/buffer/UndoManager/Edit|>,220,<|java+field:///org/gjt/sp/jedit/buffer/UndoManager/Edit/next|,|java+method:///org/gjt/sp/jedit/buffer/UndoManager/CompoundEdit/redo()|>>,
  <<|java+class:///org/gjt/sp/jedit/buffer/UndoManager/CompoundEdit|,|java+class:///org/gjt/sp/jedit/buffer/UndoManager/Edit|>,220,<|java+method:///org/gjt/sp/jedit/buffer/UndoManager/Edit/redo()|,|java+method:///org/gjt/sp/jedit/buffer/UndoManager/CompoundEdit/redo()|>>,
  <<|java+class:///org/gjt/sp/jedit/buffer/UndoManager/CompoundEdit|,|java+class:///org/gjt/sp/jedit/buffer/UndoManager/Edit|>,220,<|java+field:///org/gjt/sp/jedit/buffer/UndoManager/Edit/prev|,|java+method:///org/gjt/sp/jedit/buffer/UndoManager/CompoundEdit/undo()|>>,
  <<|java+class:///org/gjt/sp/jedit/buffer/UndoManager/CompoundEdit|,|java+class:///org/gjt/sp/jedit/buffer/UndoManager/Edit|>,220,<|java+method:///org/gjt/sp/jedit/buffer/UndoManager/Edit/undo()|,|java+method:///org/gjt/sp/jedit/buffer/UndoManager/CompoundEdit/undo()|>>,
  <<|java+class:///org/gjt/sp/jedit/buffer/UndoManager/CompoundEdit|,|java+class:///org/gjt/sp/jedit/buffer/UndoManager/Edit|>,220,<|java+field:///org/gjt/sp/jedit/buffer/UndoManager/Edit/prev|,|java+method:///org/gjt/sp/jedit/buffer/UndoManager/CompoundEdit/add(org.gjt.sp.jedit.buffer.UndoManager.Edit)|>>,
  <<|java+class:///org/gjt/sp/jedit/buffer/UndoManager/CompoundEdit|,|java+class:///org/gjt/sp/jedit/buffer/UndoManager/Edit|>,220,<|java+field:///org/gjt/sp/jedit/buffer/UndoManager/Edit/next|,|java+method:///org/gjt/sp/jedit/buffer/UndoManager/CompoundEdit/add(org.gjt.sp.jedit.buffer.UndoManager.Edit)|>>,
  <<|java+class:///org/gjt/sp/jedit/bufferio/BufferIORequest|,|java+class:///org/gjt/sp/util/WorkRequest|>,220,<|java+method:///org/gjt/sp/util/WorkRequest/setValue(long)|,|java+method:///org/gjt/sp/jedit/bufferio/BufferIORequest/read(java.io.Reader,long,boolean)|>>,
  <<|java+class:///org/gjt/sp/jedit/bufferio/BufferIORequest|,|java+class:///org/gjt/sp/util/WorkRequest|>,220,<|java+method:///org/gjt/sp/util/WorkRequest/setAbortable(boolean)|,|java+method:///org/gjt/sp/jedit/bufferio/BufferIORequest/read(java.io.Reader,long,boolean)|>>,
  <<|java+class:///org/gjt/sp/jedit/bufferio/BufferIORequest|,|java+class:///org/gjt/sp/util/WorkRequest|>,220,<|java+method:///org/gjt/sp/util/WorkRequest/setMaximum(long)|,|java+method:///org/gjt/sp/jedit/bufferio/BufferIORequest/read(java.io.Reader,long,boolean)|>>,
  <<|java+class:///org/gjt/sp/jedit/bufferio/BufferIORequest|,|java+class:///org/gjt/sp/util/WorkRequest|>,220,<|java+method:///org/gjt/sp/util/WorkRequest/setValue(long)|,|java+method:///org/gjt/sp/jedit/bufferio/BufferIORequest/write(org.gjt.sp.jedit.Buffer,java.io.OutputStream)|>>,
  <<|java+class:///org/gjt/sp/jedit/bufferio/BufferIORequest|,|java+class:///org/gjt/sp/util/WorkRequest|>,220,<|java+method:///org/gjt/sp/util/WorkRequest/setMaximum(long)|,|java+method:///org/gjt/sp/jedit/bufferio/BufferIORequest/write(org.gjt.sp.jedit.Buffer,java.io.OutputStream)|>>,
  <<|java+class:///org/gjt/sp/jedit/Buffer|,|java+class:///org/gjt/sp/jedit/buffer/JEditBuffer|>,220,<|java+method:///org/gjt/sp/jedit/buffer/JEditBuffer/isReadOnly()|,|java+method:///org/gjt/sp/jedit/Buffer/getIcon()|>>,
