RESULTS LOG: 
INTERNAL REUSE TOTAL: 86 
<|java+class:///org/rssowl/core/internal/interpreter/AtomInterpreter|,|java+class:///org/rssowl/core/internal/interpreter/BasicInterpreter|> 
<|java+class:///org/rssowl/core/internal/persist/dao/AbstractEntityDAO|,|java+class:///org/rssowl/core/internal/persist/dao/AbstractPersistableDAO|> 
<|java+class:///org/rssowl/core/internal/persist/dao/CachingBookMarkDAO|,|java+class:///org/rssowl/core/internal/persist/dao/CachingDAO|> 
<|java+class:///org/rssowl/core/internal/persist/dao/CachingFolderDAO|,|java+class:///org/rssowl/core/internal/persist/dao/CachingDAO|> 
<|java+class:///org/rssowl/core/internal/persist/dao/CachingNewsBinDAO|,|java+class:///org/rssowl/core/internal/persist/dao/CachingDAO|> 
<|java+class:///org/rssowl/core/internal/persist/dao/CachingSearchMarkDAO|,|java+class:///org/rssowl/core/internal/persist/dao/CachingDAO|> 
<|java+class:///org/rssowl/core/internal/persist/dao/ConditionalGetDAOImpl|,|java+class:///org/rssowl/core/internal/persist/dao/AbstractPersistableDAO|> 
<|java+class:///org/rssowl/core/internal/persist/dao/DescriptionDAOImpl|,|java+class:///org/rssowl/core/internal/persist/dao/AbstractPersistableDAO|> 
<|java+class:///org/rssowl/core/internal/persist/dao/EntitiesToBeIndexedDAOImpl|,|java+class:///org/rssowl/core/internal/persist/dao/AbstractPersistableDAO|> 
<|java+class:///org/rssowl/core/internal/persist/dao/NewsBinDaoImpl|,|java+class:///org/rssowl/core/internal/persist/dao/AbstractEntityDAO|> 
<|java+class:///org/rssowl/core/internal/persist/dao/NewsCounterDAOImpl|,|java+class:///org/rssowl/core/internal/persist/dao/AbstractPersistableDAO|> 
<|java+class:///org/rssowl/core/internal/persist/dao/SearchMarkDAOImpl|,|java+class:///org/rssowl/core/internal/persist/dao/AbstractEntityDAO|> 
<|java+class:///org/rssowl/core/internal/persist/search/NewsDocument|,|java+class:///org/rssowl/core/internal/persist/search/SearchDocument|> 
<|java+class:///org/rssowl/core/internal/persist/service/PersistenceServiceImpl|,|java+class:///org/rssowl/core/persist/service/AbstractPersistenceService|> 
<|java+class:///org/rssowl/core/persist/event/AttachmentEvent|,|java+class:///org/rssowl/core/persist/event/ModelEvent|> 
<|java+class:///org/rssowl/core/persist/event/BookMarkEvent|,|java+class:///org/rssowl/core/persist/event/MarkEvent|> 
<|java+class:///org/rssowl/core/persist/event/CategoryEvent|,|java+class:///org/rssowl/core/persist/event/ModelEvent|> 
<|java+class:///org/rssowl/core/persist/event/FeedEvent|,|java+class:///org/rssowl/core/persist/event/ModelEvent|> 
<|java+class:///org/rssowl/core/persist/event/FolderEvent|,|java+class:///org/rssowl/core/persist/event/ModelEvent|> 
<|java+class:///org/rssowl/core/persist/event/LabelEvent|,|java+class:///org/rssowl/core/persist/event/ModelEvent|> 
<|java+class:///org/rssowl/core/persist/event/MarkEvent|,|java+class:///org/rssowl/core/persist/event/ModelEvent|> 
<|java+class:///org/rssowl/core/persist/event/NewsBinEvent|,|java+class:///org/rssowl/core/persist/event/MarkEvent|> 
<|java+class:///org/rssowl/core/persist/event/NewsEvent|,|java+class:///org/rssowl/core/persist/event/ModelEvent|> 
<|java+class:///org/rssowl/core/persist/event/PersonEvent|,|java+class:///org/rssowl/core/persist/event/ModelEvent|> 
<|java+class:///org/rssowl/core/persist/event/PreferenceEvent|,|java+class:///org/rssowl/core/persist/event/ModelEvent|> 
<|java+class:///org/rssowl/core/persist/event/SearchConditionEvent|,|java+class:///org/rssowl/core/persist/event/ModelEvent|> 
<|java+class:///org/rssowl/core/persist/event/SearchEvent|,|java+class:///org/rssowl/core/persist/event/ModelEvent|> 
<|java+class:///org/rssowl/core/persist/event/SearchFilterEvent|,|java+class:///org/rssowl/core/persist/event/ModelEvent|> 
<|java+class:///org/rssowl/core/persist/event/SearchMarkEvent|,|java+class:///org/rssowl/core/persist/event/MarkEvent|> 
<|java+class:///org/rssowl/core/persist/event/runnable/AttachmentEventRunnable|,|java+class:///org/rssowl/core/persist/event/runnable/EventRunnable|> 
<|java+class:///org/rssowl/core/persist/event/runnable/BookMarkEventRunnable|,|java+class:///org/rssowl/core/persist/event/runnable/EventRunnable|> 
<|java+class:///org/rssowl/core/persist/event/runnable/CategoryEventRunnable|,|java+class:///org/rssowl/core/persist/event/runnable/EventRunnable|> 
<|java+class:///org/rssowl/core/persist/event/runnable/FeedEventRunnable|,|java+class:///org/rssowl/core/persist/event/runnable/EventRunnable|> 
<|java+class:///org/rssowl/core/persist/event/runnable/FolderEventRunnable|,|java+class:///org/rssowl/core/persist/event/runnable/EventRunnable|> 
<|java+class:///org/rssowl/core/persist/event/runnable/LabelEventRunnable|,|java+class:///org/rssowl/core/persist/event/runnable/EventRunnable|> 
<|java+class:///org/rssowl/core/persist/event/runnable/NewsBinEventRunnable|,|java+class:///org/rssowl/core/persist/event/runnable/EventRunnable|> 
<|java+class:///org/rssowl/core/persist/event/runnable/NewsEventRunnable|,|java+class:///org/rssowl/core/persist/event/runnable/EventRunnable|> 
<|java+class:///org/rssowl/core/persist/event/runnable/PersonEventRunnable|,|java+class:///org/rssowl/core/persist/event/runnable/EventRunnable|> 
<|java+class:///org/rssowl/core/persist/event/runnable/PreferenceEventRunnable|,|java+class:///org/rssowl/core/persist/event/runnable/EventRunnable|> 
<|java+class:///org/rssowl/core/persist/event/runnable/SearchConditionEventRunnable|,|java+class:///org/rssowl/core/persist/event/runnable/EventRunnable|> 
<|java+class:///org/rssowl/core/persist/event/runnable/SearchEventRunnable|,|java+class:///org/rssowl/core/persist/event/runnable/EventRunnable|> 
<|java+class:///org/rssowl/core/persist/event/runnable/SearchFilterEventRunnable|,|java+class:///org/rssowl/core/persist/event/runnable/EventRunnable|> 
<|java+class:///org/rssowl/core/persist/event/runnable/SearchMarkEventRunnable|,|java+class:///org/rssowl/core/persist/event/runnable/EventRunnable|> 
<|java+class:///org/rssowl/core/persist/reference/AttachmentReference|,|java+class:///org/rssowl/core/persist/reference/ModelReference|> 
<|java+class:///org/rssowl/core/persist/reference/CategoryReference|,|java+class:///org/rssowl/core/persist/reference/ModelReference|> 
<|java+class:///org/rssowl/core/persist/reference/FeedReference|,|java+class:///org/rssowl/core/persist/reference/ModelReference|> 
<|java+class:///org/rssowl/core/persist/reference/FolderReference|,|java+class:///org/rssowl/core/persist/reference/ModelReference|> 
<|java+class:///org/rssowl/core/persist/reference/LabelReference|,|java+class:///org/rssowl/core/persist/reference/ModelReference|> 
<|java+class:///org/rssowl/core/persist/reference/NewsReference|,|java+class:///org/rssowl/core/persist/reference/ModelReference|> 
<|java+class:///org/rssowl/core/persist/reference/PersonReference|,|java+class:///org/rssowl/core/persist/reference/ModelReference|> 
<|java+class:///org/rssowl/core/persist/reference/SearchConditionReference|,|java+class:///org/rssowl/core/persist/reference/ModelReference|> 
<|java+class:///org/rssowl/core/persist/reference/SearchFilterReference|,|java+class:///org/rssowl/core/persist/reference/ModelReference|> 
<|java+class:///org/rssowl/core/persist/reference/SearchReference|,|java+class:///org/rssowl/core/persist/reference/ModelReference|> 
<|java+class:///org/rssowl/core/tests/connection/MyCredentialsProvider|,|java+class:///org/rssowl/core/connection/PlatformCredentialsProvider|> 
<|java+class:///org/rssowl/core/tests/model/ModelSearchTest1|,|java+class:///org/rssowl/core/tests/model/AbstractModelSearchTest|> 
<|java+class:///org/rssowl/core/tests/model/ModelSearchTest2|,|java+class:///org/rssowl/core/tests/model/AbstractModelSearchTest|> 
<|java+class:///org/rssowl/core/tests/model/ModelSearchTest3|,|java+class:///org/rssowl/core/tests/model/AbstractModelSearchTest|> 
<|java+class:///org/rssowl/core/tests/model/ModelSearchTest4|,|java+class:///org/rssowl/core/tests/model/AbstractModelSearchTest|> 
<|java+class:///org/rssowl/ui/internal/FolderNewsMark|,|java+class:///org/rssowl/core/internal/persist/Mark|> 
<|java+class:///org/rssowl/ui/internal/dialogs/SearchNewsDialog/ScoredNewsLabelProvider|,|java+class:///org/rssowl/ui/internal/editors/feed/NewsTableLabelProvider|> 
<|java+class:///org/rssowl/ui/internal/dialogs/welcome/WelcomeWizard|,|java+class:///org/rssowl/ui/internal/dialogs/importer/ImportWizard|> 
<|java+class:///org/rssowl/ui/internal/editors/feed/NewsTableControl/MarkReadTracker|,|java+class:///org/rssowl/ui/internal/util/JobTracker|> 
<|java+class:///org/rssowl/ui/internal/notifier/SearchNotificationItem|,|java+class:///org/rssowl/ui/internal/notifier/NotificationItem|> 
<|java+class:///org/rssowl/ui/internal/undo/MoveOperation|,|java+class:///org/rssowl/ui/internal/undo/CopyOperation|> 

EXTERNAL REUSE TOTAL: 45 
<|java+class:///org/rssowl/core/connection/AuthenticationRequiredException|,|java+class:///org/rssowl/core/connection/ConnectionException|> 
<|java+class:///org/rssowl/core/connection/CredentialsException|,|java+class:///org/rssowl/core/connection/ConnectionException|> 
<|java+class:///org/rssowl/core/connection/UnknownProtocolException|,|java+class:///org/rssowl/core/connection/ConnectionException|> 
<|java+class:///org/rssowl/core/internal/persist/BookMark|,|java+class:///org/rssowl/core/internal/persist/Mark|> 
<|java+class:///org/rssowl/core/internal/persist/Category|,|java+class:///org/rssowl/core/internal/persist/AbstractEntity|> 
<|java+class:///org/rssowl/core/internal/persist/ComplexMergeResult|,|java+class:///org/rssowl/core/internal/persist/MergeResult|> 
<|java+class:///org/rssowl/core/internal/persist/Description|,|java+class:///org/rssowl/core/internal/persist/Persistable|> 
<|java+class:///org/rssowl/core/internal/persist/Feed|,|java+class:///org/rssowl/core/internal/persist/AbstractEntity|> 
<|java+class:///org/rssowl/core/internal/persist/Folder|,|java+class:///org/rssowl/core/internal/persist/AbstractEntity|> 
<|java+class:///org/rssowl/core/internal/persist/Label|,|java+class:///org/rssowl/core/internal/persist/AbstractEntity|> 
<|java+class:///org/rssowl/core/internal/persist/Mark|,|java+class:///org/rssowl/core/internal/persist/AbstractEntity|> 
<|java+class:///org/rssowl/core/internal/persist/Person|,|java+class:///org/rssowl/core/internal/persist/AbstractEntity|> 
<|java+class:///org/rssowl/core/internal/persist/SearchMark|,|java+class:///org/rssowl/core/internal/persist/Mark|> 
<|java+class:///org/rssowl/core/internal/persist/SortedLongArrayList|,|java+class:///org/rssowl/core/internal/persist/LongArrayList|> 
<|java+class:///org/rssowl/core/internal/persist/dao/EntitiesToBeIndexedDAOImpl|,|java+class:///org/rssowl/core/internal/persist/dao/AbstractPersistableDAO|> 
<|java+class:///org/rssowl/core/internal/persist/search/NewsDocument|,|java+class:///org/rssowl/core/internal/persist/search/SearchDocument|> 
<|java+class:///org/rssowl/core/persist/NewsCounter|,|java+class:///org/rssowl/core/internal/persist/Persistable|> 
<|java+class:///org/rssowl/core/persist/event/AttachmentEvent|,|java+class:///org/rssowl/core/persist/event/ModelEvent|> 
<|java+class:///org/rssowl/core/persist/event/BookMarkEvent|,|java+class:///org/rssowl/core/persist/event/MarkEvent|> 
<|java+class:///org/rssowl/core/persist/event/CategoryEvent|,|java+class:///org/rssowl/core/persist/event/ModelEvent|> 
<|java+class:///org/rssowl/core/persist/event/FeedEvent|,|java+class:///org/rssowl/core/persist/event/ModelEvent|> 
<|java+class:///org/rssowl/core/persist/event/FolderEvent|,|java+class:///org/rssowl/core/persist/event/ModelEvent|> 
<|java+class:///org/rssowl/core/persist/event/LabelEvent|,|java+class:///org/rssowl/core/persist/event/ModelEvent|> 
<|java+class:///org/rssowl/core/persist/event/MarkEvent|,|java+class:///org/rssowl/core/persist/event/ModelEvent|> 
<|java+class:///org/rssowl/core/persist/event/NewsBinEvent|,|java+class:///org/rssowl/core/persist/event/MarkEvent|> 
<|java+class:///org/rssowl/core/persist/event/NewsEvent|,|java+class:///org/rssowl/core/persist/event/ModelEvent|> 
<|java+class:///org/rssowl/core/persist/event/PersonEvent|,|java+class:///org/rssowl/core/persist/event/ModelEvent|> 
<|java+class:///org/rssowl/core/persist/event/SearchConditionEvent|,|java+class:///org/rssowl/core/persist/event/ModelEvent|> 
<|java+class:///org/rssowl/core/persist/event/SearchMarkEvent|,|java+class:///org/rssowl/core/persist/event/MarkEvent|> 
<|java+class:///org/rssowl/core/persist/event/runnable/FeedEventRunnable|,|java+class:///org/rssowl/core/persist/event/runnable/EventRunnable|> 
<|java+class:///org/rssowl/core/persist/event/runnable/NewsEventRunnable|,|java+class:///org/rssowl/core/persist/event/runnable/EventRunnable|> 
<|java+class:///org/rssowl/core/persist/reference/AttachmentReference|,|java+class:///org/rssowl/core/persist/reference/ModelReference|> 
<|java+class:///org/rssowl/core/persist/reference/BookMarkReference|,|java+class:///org/rssowl/core/persist/reference/MarkReference|> 
<|java+class:///org/rssowl/core/persist/reference/CategoryReference|,|java+class:///org/rssowl/core/persist/reference/ModelReference|> 
<|java+class:///org/rssowl/core/persist/reference/FeedReference|,|java+class:///org/rssowl/core/persist/reference/ModelReference|> 
<|java+class:///org/rssowl/core/persist/reference/FolderReference|,|java+class:///org/rssowl/core/persist/reference/ModelReference|> 
<|java+class:///org/rssowl/core/persist/reference/LabelReference|,|java+class:///org/rssowl/core/persist/reference/ModelReference|> 
<|java+class:///org/rssowl/core/persist/reference/MarkReference|,|java+class:///org/rssowl/core/persist/reference/ModelReference|> 
<|java+class:///org/rssowl/core/persist/reference/NewsBinReference|,|java+class:///org/rssowl/core/persist/reference/MarkReference|> 
<|java+class:///org/rssowl/core/persist/reference/NewsReference|,|java+class:///org/rssowl/core/persist/reference/ModelReference|> 
<|java+class:///org/rssowl/core/persist/reference/PersonReference|,|java+class:///org/rssowl/core/persist/reference/ModelReference|> 
<|java+class:///org/rssowl/core/persist/reference/SearchConditionReference|,|java+class:///org/rssowl/core/persist/reference/ModelReference|> 
<|java+class:///org/rssowl/core/persist/reference/SearchMarkReference|,|java+class:///org/rssowl/core/persist/reference/MarkReference|> 
<|java+class:///org/rssowl/ui/internal/FolderNewsMark|,|java+class:///org/rssowl/core/internal/persist/Mark|> 
<|java+class:///org/rssowl/ui/internal/editors/feed/NewsTableControl/MarkReadTracker|,|java+class:///org/rssowl/ui/internal/util/JobTracker|> 

SUBTYPE TOTAL: 67 
<|java+class:///org/rssowl/core/connection/AuthenticationRequiredException|,|java+class:///org/rssowl/core/connection/ConnectionException|> 
<|java+class:///org/rssowl/core/connection/CredentialsException|,|java+class:///org/rssowl/core/connection/ConnectionException|> 
<|java+class:///org/rssowl/core/connection/NotModifiedException|,|java+class:///org/rssowl/core/connection/ConnectionException|> 
<|java+class:///org/rssowl/core/connection/UnknownProtocolException|,|java+class:///org/rssowl/core/connection/ConnectionException|> 
<|java+class:///org/rssowl/core/internal/persist/AbstractEntity|,|java+class:///org/rssowl/core/internal/persist/Persistable|> 
<|java+class:///org/rssowl/core/internal/persist/Attachment|,|java+class:///org/rssowl/core/internal/persist/AbstractEntity|> 
<|java+class:///org/rssowl/core/internal/persist/BookMark|,|java+class:///org/rssowl/core/internal/persist/Mark|> 
<|java+class:///org/rssowl/core/internal/persist/Category|,|java+class:///org/rssowl/core/internal/persist/AbstractEntity|> 
<|java+class:///org/rssowl/core/internal/persist/ComplexMergeResult|,|java+class:///org/rssowl/core/internal/persist/MergeResult|> 
<|java+class:///org/rssowl/core/internal/persist/Description|,|java+class:///org/rssowl/core/internal/persist/Persistable|> 
<|java+class:///org/rssowl/core/internal/persist/Feed|,|java+class:///org/rssowl/core/internal/persist/AbstractEntity|> 
<|java+class:///org/rssowl/core/internal/persist/Folder|,|java+class:///org/rssowl/core/internal/persist/AbstractEntity|> 
<|java+class:///org/rssowl/core/internal/persist/Guid|,|java+class:///org/rssowl/core/internal/persist/Persistable|> 
<|java+class:///org/rssowl/core/internal/persist/Image|,|java+class:///org/rssowl/core/internal/persist/Persistable|> 
<|java+class:///org/rssowl/core/internal/persist/Label|,|java+class:///org/rssowl/core/internal/persist/AbstractEntity|> 
<|java+class:///org/rssowl/core/internal/persist/Mark|,|java+class:///org/rssowl/core/internal/persist/AbstractEntity|> 
<|java+class:///org/rssowl/core/internal/persist/News|,|java+class:///org/rssowl/core/internal/persist/AbstractEntity|> 
<|java+class:///org/rssowl/core/internal/persist/NewsBin|,|java+class:///org/rssowl/core/internal/persist/Mark|> 
<|java+class:///org/rssowl/core/internal/persist/Person|,|java+class:///org/rssowl/core/internal/persist/AbstractEntity|> 
<|java+class:///org/rssowl/core/internal/persist/Preference|,|java+class:///org/rssowl/core/internal/persist/AbstractEntity|> 
<|java+class:///org/rssowl/core/internal/persist/SearchMark|,|java+class:///org/rssowl/core/internal/persist/Mark|> 
<|java+class:///org/rssowl/core/internal/persist/SortedLongArrayList|,|java+class:///org/rssowl/core/internal/persist/LongArrayList|> 
<|java+class:///org/rssowl/core/internal/persist/Source|,|java+class:///org/rssowl/core/internal/persist/Persistable|> 
<|java+class:///org/rssowl/core/internal/persist/dao/DAOServiceImpl|,|java+class:///org/rssowl/core/persist/dao/DAOService|> 
<|java+class:///org/rssowl/core/internal/persist/service/EntityIdsByEventType|,|java+class:///org/rssowl/core/internal/persist/Persistable|> 
<|java+class:///org/rssowl/core/interpreter/UnknownFormatException|,|java+class:///org/rssowl/core/interpreter/InterpreterException|> 
<|java+class:///org/rssowl/core/persist/NewsCounter|,|java+class:///org/rssowl/core/internal/persist/Persistable|> 
<|java+class:///org/rssowl/core/persist/NewsCounterItem|,|java+class:///org/rssowl/core/internal/persist/Persistable|> 
<|java+class:///org/rssowl/core/persist/event/AttachmentEvent|,|java+class:///org/rssowl/core/persist/event/ModelEvent|> 
<|java+class:///org/rssowl/core/persist/event/BookMarkEvent|,|java+class:///org/rssowl/core/persist/event/MarkEvent|> 
<|java+class:///org/rssowl/core/persist/event/CategoryEvent|,|java+class:///org/rssowl/core/persist/event/ModelEvent|> 
<|java+class:///org/rssowl/core/persist/event/FeedEvent|,|java+class:///org/rssowl/core/persist/event/ModelEvent|> 
<|java+class:///org/rssowl/core/persist/event/FolderEvent|,|java+class:///org/rssowl/core/persist/event/ModelEvent|> 
<|java+class:///org/rssowl/core/persist/event/LabelEvent|,|java+class:///org/rssowl/core/persist/event/ModelEvent|> 
<|java+class:///org/rssowl/core/persist/event/MarkEvent|,|java+class:///org/rssowl/core/persist/event/ModelEvent|> 
<|java+class:///org/rssowl/core/persist/event/NewsBinEvent|,|java+class:///org/rssowl/core/persist/event/MarkEvent|> 
<|java+class:///org/rssowl/core/persist/event/NewsEvent|,|java+class:///org/rssowl/core/persist/event/ModelEvent|> 
<|java+class:///org/rssowl/core/persist/event/PersonEvent|,|java+class:///org/rssowl/core/persist/event/ModelEvent|> 
<|java+class:///org/rssowl/core/persist/event/PreferenceEvent|,|java+class:///org/rssowl/core/persist/event/ModelEvent|> 
<|java+class:///org/rssowl/core/persist/event/SearchConditionEvent|,|java+class:///org/rssowl/core/persist/event/ModelEvent|> 
<|java+class:///org/rssowl/core/persist/event/SearchEvent|,|java+class:///org/rssowl/core/persist/event/ModelEvent|> 
<|java+class:///org/rssowl/core/persist/event/SearchFilterEvent|,|java+class:///org/rssowl/core/persist/event/ModelEvent|> 
<|java+class:///org/rssowl/core/persist/event/SearchMarkEvent|,|java+class:///org/rssowl/core/persist/event/MarkEvent|> 
<|java+class:///org/rssowl/core/persist/event/runnable/FeedEventRunnable|,|java+class:///org/rssowl/core/persist/event/runnable/EventRunnable|> 
<|java+class:///org/rssowl/core/persist/event/runnable/NewsEventRunnable|,|java+class:///org/rssowl/core/persist/event/runnable/EventRunnable|> 
<|java+class:///org/rssowl/core/persist/reference/BookMarkReference|,|java+class:///org/rssowl/core/persist/reference/MarkReference|> 
<|java+class:///org/rssowl/core/persist/reference/FolderReference|,|java+class:///org/rssowl/core/persist/reference/ModelReference|> 
<|java+class:///org/rssowl/core/persist/reference/MarkReference|,|java+class:///org/rssowl/core/persist/reference/ModelReference|> 
<|java+class:///org/rssowl/core/persist/reference/NewsBinReference|,|java+class:///org/rssowl/core/persist/reference/MarkReference|> 
<|java+class:///org/rssowl/core/persist/reference/NewsReference|,|java+class:///org/rssowl/core/persist/reference/ModelReference|> 
<|java+class:///org/rssowl/core/persist/reference/SearchFilterReference|,|java+class:///org/rssowl/core/persist/reference/ModelReference|> 
<|java+class:///org/rssowl/core/persist/reference/SearchMarkReference|,|java+class:///org/rssowl/core/persist/reference/MarkReference|> 
<|java+class:///org/rssowl/core/tests/TestUtils/NullProgressLongOperationMonitor|,|java+class:///org/rssowl/core/util/LongOperationMonitor|> 
<|java+class:///org/rssowl/core/tests/model/CachingDAOTest/NullOperationMonitor|,|java+class:///org/rssowl/core/util/LongOperationMonitor|> 
<|java+class:///org/rssowl/ui/internal/FolderNewsMark|,|java+class:///org/rssowl/core/internal/persist/Mark|> 
<|java+class:///org/rssowl/ui/internal/FolderNewsMark/FolderNewsMarkReference|,|java+class:///org/rssowl/core/persist/reference/ModelReference|> 
<|java+class:///org/rssowl/ui/internal/dialogs/SearchNewsDialog/ScoredNewsLabelProvider|,|java+class:///org/rssowl/ui/internal/editors/feed/NewsTableLabelProvider|> 
<|java+class:///org/rssowl/ui/internal/dialogs/cleanup/BookMarkTask|,|java+class:///org/rssowl/ui/internal/dialogs/cleanup/CleanUpTask|> 
<|java+class:///org/rssowl/ui/internal/dialogs/cleanup/DefragDatabaseTask|,|java+class:///org/rssowl/ui/internal/dialogs/cleanup/CleanUpTask|> 
<|java+class:///org/rssowl/ui/internal/dialogs/cleanup/NewsTask|,|java+class:///org/rssowl/ui/internal/dialogs/cleanup/CleanUpTask|> 
<|java+class:///org/rssowl/ui/internal/dialogs/cleanup/OptimizeSearchTask|,|java+class:///org/rssowl/ui/internal/dialogs/cleanup/CleanUpTask|> 
<|java+class:///org/rssowl/ui/internal/dialogs/welcome/WelcomeWizard|,|java+class:///org/rssowl/ui/internal/dialogs/importer/ImportWizard|> 
<|java+class:///org/rssowl/ui/internal/editors/feed/NewsTableControl/MarkReadTracker|,|java+class:///org/rssowl/ui/internal/util/JobTracker|> 
<|java+class:///org/rssowl/ui/internal/notifier/NewsNotificationItem|,|java+class:///org/rssowl/ui/internal/notifier/NotificationItem|> 
<|java+class:///org/rssowl/ui/internal/notifier/SearchNotificationItem|,|java+class:///org/rssowl/ui/internal/notifier/NotificationItem|> 
<|java+class:///org/rssowl/ui/internal/services/DownloadService/AttachmentDownloadTask|,|java+class:///org/rssowl/ui/internal/util/DownloadJobQueue/DownloadTask|> 
<|java+class:///org/rssowl/ui/internal/undo/MoveOperation|,|java+class:///org/rssowl/ui/internal/undo/CopyOperation|> 

DOWNCALL ACTUAL TOTAL: 0 

DOWNCALL CANDIDATE TOTAL: 0 

CONSTANT TOTAL: 0 

MARKER TOTAL: 0 

SUPER TOTAL: 111 
<|java+class:///org/rssowl/core/connection/AuthenticationRequiredException|,|java+class:///org/rssowl/core/connection/ConnectionException|> 
<|java+class:///org/rssowl/core/connection/CredentialsException|,|java+class:///org/rssowl/core/connection/ConnectionException|> 
<|java+class:///org/rssowl/core/connection/NotModifiedException|,|java+class:///org/rssowl/core/connection/ConnectionException|> 
<|java+class:///org/rssowl/core/connection/ProxyAuthenticationRequiredException|,|java+class:///org/rssowl/core/connection/ConnectionException|> 
<|java+class:///org/rssowl/core/connection/UnknownProtocolException|,|java+class:///org/rssowl/core/connection/ConnectionException|> 
<|java+class:///org/rssowl/core/internal/persist/Attachment|,|java+class:///org/rssowl/core/internal/persist/AbstractEntity|> 
<|java+class:///org/rssowl/core/internal/persist/BookMark|,|java+class:///org/rssowl/core/internal/persist/Mark|> 
<|java+class:///org/rssowl/core/internal/persist/Category|,|java+class:///org/rssowl/core/internal/persist/AbstractEntity|> 
<|java+class:///org/rssowl/core/internal/persist/ConditionalGet|,|java+class:///org/rssowl/core/internal/persist/Persistable|> 
<|java+class:///org/rssowl/core/internal/persist/Description|,|java+class:///org/rssowl/core/internal/persist/Persistable|> 
<|java+class:///org/rssowl/core/internal/persist/Feed|,|java+class:///org/rssowl/core/internal/persist/AbstractEntity|> 
<|java+class:///org/rssowl/core/internal/persist/Folder|,|java+class:///org/rssowl/core/internal/persist/AbstractEntity|> 
<|java+class:///org/rssowl/core/internal/persist/Label|,|java+class:///org/rssowl/core/internal/persist/AbstractEntity|> 
<|java+class:///org/rssowl/core/internal/persist/Mark|,|java+class:///org/rssowl/core/internal/persist/AbstractEntity|> 
<|java+class:///org/rssowl/core/internal/persist/News|,|java+class:///org/rssowl/core/internal/persist/AbstractEntity|> 
<|java+class:///org/rssowl/core/internal/persist/NewsBin|,|java+class:///org/rssowl/core/internal/persist/Mark|> 
<|java+class:///org/rssowl/core/internal/persist/Person|,|java+class:///org/rssowl/core/internal/persist/AbstractEntity|> 
<|java+class:///org/rssowl/core/internal/persist/Search|,|java+class:///org/rssowl/core/internal/persist/AbstractEntity|> 
<|java+class:///org/rssowl/core/internal/persist/SearchCondition|,|java+class:///org/rssowl/core/internal/persist/AbstractEntity|> 
