RESULTS LOG: 
INTERNAL REUSE TOTAL: 751 
<|java+class:///org/aspectj/ajde/IconRegistry|,|java+class:///org/aspectj/ajde/ui/AbstractIconRegistry|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/ASTRecoveryPropagator|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/DefaultASTVisitor|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/AbstractTypeDeclaration|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/BodyDeclaration|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/AdviceDeclaration|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/BodyDeclaration|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/AfterAdviceDeclaration|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/AdviceDeclaration|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/AjAST|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/AST|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/AjASTConverter|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/ASTConverter|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/AjASTMatcher|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/ASTMatcher|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/AjTypeDeclaration|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/TypeDeclaration|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/AndPointcut|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/PointcutDesignator|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/AnnotationTypeDeclaration|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/AbstractTypeDeclaration|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/AnnotationTypeMemberDeclaration|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/BodyDeclaration|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/AnonymousClassDeclaration|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/ASTNode|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/AroundAdviceDeclaration|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/AdviceDeclaration|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/ArrayType|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/Type|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/AspectDeclaration|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/AjTypeDeclaration|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/AssertStatement|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/Statement|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/BeforeAdviceDeclaration|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/AdviceDeclaration|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/Block|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/Statement|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/BlockComment|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/Comment|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/BodyDeclaration|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/ASTNode|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/BreakStatement|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/Statement|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/CatchClause|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/ASTNode|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/CflowPointcut|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/PointcutDesignator|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/Comment|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/ASTNode|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/CompilationUnit|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/ASTNode|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/CompilationUnitResolver|,|java+class:///org/aspectj/org/eclipse/jdt/internal/compiler/Compiler|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/ConstructorInvocation|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/Statement|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/ContinueStatement|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/Statement|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/DeclareAtConstructorDeclaration|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/DeclareAnnotationDeclaration|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/DeclareAtFieldDeclaration|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/DeclareAnnotationDeclaration|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/DeclareAtMethodDeclaration|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/DeclareAnnotationDeclaration|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/DeclareAtTypeDeclaration|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/DeclareAnnotationDeclaration|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/DeclareDeclaration|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/BodyDeclaration|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/DeclarePrecedenceDeclaration|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/DeclareDeclaration|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/DefaultASTVisitor|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/ASTVisitor|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/DefaultPointcut|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/PointcutDesignator|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/DefaultTypePattern|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/TypePattern|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/DefaultValuePairBinding|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/MemberValuePairBinding|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/DoStatement|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/Statement|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/DocCommentParser|,|java+class:///org/aspectj/org/eclipse/jdt/internal/compiler/parser/AbstractCommentParser|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/EmptyStatement|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/Statement|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/EnhancedForStatement|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/Statement|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/EnumConstantDeclaration|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/BodyDeclaration|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/EnumDeclaration|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/AbstractTypeDeclaration|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/Expression|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/ASTNode|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/ExpressionStatement|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/Statement|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/FieldDeclaration|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/BodyDeclaration|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/ForStatement|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/Statement|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/IfStatement|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/Statement|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/ImportDeclaration|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/ASTNode|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/Initializer|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/BodyDeclaration|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/InterTypeFieldDeclaration|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/FieldDeclaration|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/InterTypeMethodDeclaration|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/MethodDeclaration|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/Javadoc|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/Comment|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/LabeledStatement|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/Statement|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/LineComment|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/Comment|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/MarkerAnnotation|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/Annotation|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/MemberRef|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/ASTNode|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/MemberValuePair|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/ASTNode|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/MethodDeclaration|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/BodyDeclaration|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/MethodRef|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/ASTNode|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/MethodRefParameter|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/ASTNode|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/Modifier|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/ASTNode|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/NormalAnnotation|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/Annotation|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/NotPointcut|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/PointcutDesignator|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/OrPointcut|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/PointcutDesignator|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/PackageDeclaration|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/ASTNode|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/PatternNode|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/ASTNode|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/PerCflow|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/PointcutDesignator|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/PerObject|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/PointcutDesignator|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/PerTypeWithin|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/PointcutDesignator|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/PointcutDeclaration|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/BodyDeclaration|> 
<|java+class:///org/aspectj/org/eclipse/jdt/core/dom/PointcutDesignator|,|java+class:///org/aspectj/org/eclipse/jdt/core/dom/ASTNode|> 
