[
  <<|java+class:///com/incors/plaf/kunststoff/KunststoffInternalFrameTitlePane|,|java+class:///javax/swing/plaf/metal/MetalInternalFrameTitlePane|>,|project://jext-5.0/src/plugins/KLNF/com/incors/plaf/kunststoff/KunststoffInternalFrameTitlePane.java|(418,13,<16,4>,<16,17>)>,
  <<|java+class:///org/jext/oneclick/OneAutoIndent|,|java+class:///org/jext/OneClickAction|>,|project://jext-5.0/src/lib/org/jext/oneclick/OneAutoIndent.java|(994,25,<32,4>,<32,29>)>,
  <<|java+class:///org/jext/search/FindReplace|,|java+class:///javax/swing/JDialog|>,|project://jext-5.0/src/lib/org/jext/search/FindReplace.java|(2895,143,<89,4>,<90,75>)>,
  <<|java+class:///org/jext/toolbar/JextToolBar|,|java+class:///javax/swing/JToolBar|>,|project://jext-5.0/src/lib/org/jext/toolbar/JextToolBar.java|(1916,8,<68,4>,<68,12>)>,
  <<|java+class:///gnu/regexp/RETokenLookAhead|,|java+class:///gnu/regexp/REToken|>,|project://jext-5.0/src/lib/gnu/regexp/RETokenLookAhead.java|(1050,9,<31,4>,<31,13>)>,
  <<|java+class:///UML/Attribute|,|java+class:///UML/Element|>,|project://jext-5.0/src/plugins/Java/UML.java|(13174,51,<459,3>,<459,54>)>,
  <<|java+class:///org/jext/dawn/test/XorFunction|,|java+class:///org/jext/dawn/Function|>,|project://jext-5.0/src/lib/org/jext/dawn/test/XorFunction.java|(1070,13,<37,4>,<37,17>)>,
  <<|java+class:///BeautifierOptions|,|java+class:///org/jext/gui/AbstractOptionPane|>,|project://jext-5.0/src/plugins/Java/BeautifierOptions.java|(1198,20,<38,2>,<38,22>)>,
  <<|java+class:///org/jext/dawn/test/GreaterThanFunction|,|java+class:///org/jext/dawn/Function|>,|project://jext-5.0/src/lib/org/jext/dawn/test/GreaterThanFunction.java|(1131,11,<38,4>,<38,15>)>,
  <<|java+class:///org/jext/dawn/stack/DropnFunction|,|java+class:///org/jext/dawn/Function|>,|project://jext-5.0/src/lib/org/jext/dawn/stack/DropnFunction.java|(1080,15,<37,4>,<37,19>)>,
  <<|java+class:///org/jext/dawn/loop/ForFunction|,|java+class:///org/jext/dawn/Function|>,|project://jext-5.0/src/lib/org/jext/dawn/loop/ForFunction.java|(1091,13,<39,4>,<39,17>)>,
  <<|java+class:///org/jext/dawn/test/IsStringFunction|,|java+class:///org/jext/dawn/Function|>,|project://jext-5.0/src/lib/org/jext/dawn/test/IsStringFunction.java|(1088,18,<37,4>,<37,22>)>,
  <<|java+class:///org/jext/dawn/stack/DupFunction|,|java+class:///org/jext/dawn/Function|>,|project://jext-5.0/src/lib/org/jext/dawn/stack/DupFunction.java|(1056,13,<37,4>,<37,17>)>,
  <<|java+class:///org/jext/dawn/math/PowerFunction|,|java+class:///org/jext/dawn/Function|>,|project://jext-5.0/src/lib/org/jext/dawn/math/PowerFunction.java|(1047,11,<37,4>,<37,15>)>,
  <<|java+class:///org/jext/misc/JextMail|,|java+class:///javax/swing/JDialog|>,|project://jext-5.0/src/lib/org/jext/misc/JextMail.java|(2242,71,<81,4>,<81,75>)>,
  <<|java+class:///org/jext/dawn/naming/FromLiteralFunction|,|java+class:///org/jext/dawn/Function|>,|project://jext-5.0/src/lib/org/jext/dawn/naming/FromLiteralFunction.java|(1064,15,<35,4>,<35,19>)>,
  <<|java+class:///org/jext/dawn/math/EFunction|,|java+class:///org/jext/dawn/Function|>,|project://jext-5.0/src/lib/org/jext/dawn/math/EFunction.java|(978,11,<35,4>,<35,15>)>,
  <<|java+class:///org/jext/actions/CompleteWord|,|java+class:///org/jext/MenuAction|>,|project://jext-5.0/src/lib/org/jext/actions/CompleteWord.java|(1241,23,<42,4>,<42,27>)>,
  <<|java+class:///org/jext/textarea/IndentOnTab|,|java+class:///org/jext/MenuAction|>,|project://jext-5.0/src/lib/org/jext/textarea/IndentOnTab.java|(1266,23,<42,4>,<42,27>)>,
  <<|java+class:///HTMLIndenter|,|java+class:///org/jext/MenuAction|>,|project://jext-5.0/src/plugins/HTML/HTMLIndenter.java|(1024,21,<33,4>,<33,25>)>,
  <<|java+class:///gnu/regexp/RETokenPOSIX|,|java+class:///gnu/regexp/REToken|>,|project://jext-5.0/src/lib/gnu/regexp/RETokenPOSIX.java|(1834,16,<55,4>,<55,20>)>,
  <<|java+class:///PHPBrowse|,|java+class:///org/jext/MenuAction|>,|project://jext-5.0/src/plugins/Php/src/PHPBrowse.java|(1188,19,<40,1>,<40,20>)>,
  <<|java+class:///org/jext/dawn/string/FromStringFunction|,|java+class:///org/jext/dawn/Function|>,|project://jext-5.0/src/lib/org/jext/dawn/string/FromStringFunction.java|(1073,15,<35,4>,<35,19>)>,
  <<|java+class:///org/jext/misc/FindAccessory|,|java+class:///javax/swing/JPanel|>,|project://jext-5.0/src/lib/org/jext/misc/FindAccessory.java|(4171,8,<145,4>,<145,12>)>,
  <<|java+class:///com/jgoodies/uif_lite/component/UIFSplitPane|,|java+class:///javax/swing/JSplitPane|>,|project://jext-5.0/src/lib/com/jgoodies/uif_lite/component/UIFSplitPane.java|(7451,68,<176,8>,<176,76>)>,
  <<|java+class:///org/jext/dawn/array/ElementAtFunction|,|java+class:///org/jext/dawn/Function|>,|project://jext-5.0/src/lib/org/jext/dawn/array/ElementAtFunction.java|(1195,19,<38,4>,<38,23>)>,
  <<|java+class:///org/jext/dawn/string/TokenizeFunction|,|java+class:///org/jext/dawn/Function|>,|project://jext-5.0/src/lib/org/jext/dawn/string/TokenizeFunction.java|(1211,18,<39,4>,<39,22>)>,
  <<|java+class:///PreviousTag|,|java+class:///org/jext/MenuAction|>,|project://jext-5.0/src/plugins/HTML/PreviousTag.java|(986,22,<31,4>,<31,26>)>,
  <<|java+class:///org/jext/options/GutterOptions|,|java+class:///org/jext/gui/AbstractOptionPane|>,|project://jext-5.0/src/lib/org/jext/options/GutterOptions.java|(1212,16,<38,4>,<38,20>)>,
  <<|java+class:///FindInFilesOptions|,|java+class:///org/jext/gui/AbstractOptionPane|>,|project://jext-5.0/src/plugins/FindInFiles/src/FindInFilesOptions.java|(957,23,<29,4>,<29,27>)>,
  <<|java+class:///org/jext/dawn/math/TimesFunction|,|java+class:///org/jext/dawn/Function|>,|project://jext-5.0/src/lib/org/jext/dawn/math/TimesFunction.java|(1047,11,<37,4>,<37,15>)>,
  <<|java+class:///org/jext/misc/VersionCheck|,|java+class:///java/lang/Thread|>,|project://jext-5.0/src/lib/org/jext/misc/VersionCheck.java|(1073,45,<40,4>,<40,49>)>,
  <<|java+class:///org/jext/actions/OpenUrl|,|java+class:///org/jext/MenuAction|>,|project://jext-5.0/src/lib/org/jext/actions/OpenUrl.java|(995,18,<34,4>,<34,22>)>,
  <<|java+class:///org/jext/dawn/loop/DoLoopFunction|,|java+class:///org/jext/dawn/Function|>,|project://jext-5.0/src/lib/org/jext/dawn/loop/DoLoopFunction.java|(1099,12,<39,4>,<39,16>)>,
  <<|java+class:///org/jext/dawn/util/TimeFunction|,|java+class:///org/jext/dawn/Function|>,|project://jext-5.0/src/lib/org/jext/dawn/util/TimeFunction.java|(1015,14,<35,4>,<35,18>)>,
  <<|java+class:///org/jext/textarea/ScrollPageDown|,|java+class:///org/jext/MenuAction|>,|project://jext-5.0/src/lib/org/jext/textarea/ScrollPageDown.java|(1136,26,<36,4>,<36,30>)>,
  <<|java+class:///org/jext/console/Console/ConsoleProcess/StderrThread|,|java+class:///java/lang/Thread|>,|project://jext-5.0/src/lib/org/jext/console/Console.java|(34684,24,<1361,1>,<1361,25>)>,
  <<|java+class:///org/jext/dawn/math/CosFunction|,|java+class:///org/jext/dawn/Function|>,|project://jext-5.0/src/lib/org/jext/dawn/math/CosFunction.java|(1064,13,<37,4>,<37,17>)>,
  <<|java+class:///org/jext/actions/WordCount|,|java+class:///org/jext/MenuAction|>,|project://jext-5.0/src/lib/org/jext/actions/WordCount.java|(1209,20,<39,4>,<39,24>)>,
  <<|java+class:///org/jext/dawn/string/LastPosFunction|,|java+class:///org/jext/dawn/Function|>,|project://jext-5.0/src/lib/org/jext/dawn/string/LastPosFunction.java|(1187,17,<38,4>,<38,21>)>,
  <<|java+class:///gnu/regexp/RETokenEndSub|,|java+class:///gnu/regexp/REToken|>,|project://jext-5.0/src/lib/gnu/regexp/RETokenEndSub.java|(909,16,<24,1>,<24,17>)>,
  <<|java+class:///org/jext/dawn/test/IfFunction|,|java+class:///org/jext/dawn/Function|>,|project://jext-5.0/src/lib/org/jext/dawn/test/IfFunction.java|(1215,12,<41,4>,<41,16>)>,
  <<|java+class:///org/jext/actions/SpacesToTabs|,|java+class:///org/jext/MenuAction|>,|project://jext-5.0/src/lib/org/jext/actions/SpacesToTabs.java|(1090,24,<34,4>,<34,28>)>,
  <<|java+class:///UML/PackageMember|,|java+class:///UML/Element|>,|project://jext-5.0/src/plugins/Java/UML.java|(4706,35,<148,3>,<148,38>)>,
  <<|java+class:///org/jext/actions/TabsToSpaces|,|java+class:///org/jext/MenuAction|>,|project://jext-5.0/src/lib/org/jext/actions/TabsToSpaces.java|(1090,24,<34,4>,<34,28>)>,
  <<|java+class:///org/jext/textarea/IndentOnEnter|,|java+class:///org/jext/MenuAction|>,|project://jext-5.0/src/lib/org/jext/textarea/IndentOnEnter.java|(1164,25,<37,4>,<37,29>)>,
  <<|java+class:///org/jext/scripting/dawn/functions/ConsoleFunction|,|java+class:///org/jext/dawn/Function|>,|project://jext-5.0/src/lib/org/jext/scripting/dawn/functions/ConsoleFunction.java|(1143,17,<39,4>,<39,21>)>,
  <<|java+class:///org/jext/dawn/stack/SetFunction|,|java+class:///org/jext/dawn/Function|>,|project://jext-5.0/src/lib/org/jext/dawn/stack/SetFunction.java|(1082,12,<37,4>,<37,16>)>,
  <<|java+class:///org/jext/dawn/stack/ReverseFunction|,|java+class:///org/jext/dawn/Function|>,|project://jext-5.0/src/lib/org/jext/dawn/stack/ReverseFunction.java|(1088,13,<38,4>,<38,17>)>,
  <<|java+class:///WheelMouseOptionPane|,|java+class:///org/jext/gui/AbstractOptionPane|>,|project://jext-5.0/src/plugins/WheelMouse/WheelMouseOptionPane.java|(1139,21,<37,4>,<37,25>)>,
  <<|java+class:///org/jext/dawn/util/DateFunction|,|java+class:///org/jext/dawn/Function|>,|project://jext-5.0/src/lib/org/jext/dawn/util/DateFunction.java|(990,14,<35,4>,<35,18>)>,
  <<|java+class:///org/jext/console/ConsoleTextPane|,|java+class:///javax/swing/JTextPane|>,|project://jext-5.0/src/lib/org/jext/console/ConsoleTextPane.java|(1640,8,<59,4>,<59,12>)>,
  <<|java+class:///org/jext/scripting/dawn/functions/CreateActionFunction/DawnAction|,|java+class:///org/jext/MenuAction|>,|project://jext-5.0/src/lib/org/jext/scripting/dawn/functions/CreateActionFunction.java|(2471,12,<78,6>,<78,18>)>,
  <<|java+class:///org/jext/scripting/dawn/functions/SetPropertyFunction|,|java+class:///org/jext/dawn/Function|>,|project://jext-5.0/src/lib/org/jext/scripting/dawn/functions/SetPropertyFunction.java|(1120,21,<38,4>,<38,25>)>,
  <<|java+class:///org/jext/OneClickAction|,|java+class:///org/jext/MenuAction|>,|project://jext-5.0/src/lib/org/jext/OneClickAction.java|(1358,12,<46,4>,<46,16>)>,
  <<|java+class:///org/jext/OneClickAction|,|java+class:///org/jext/MenuAction|>,|project://jext-5.0/src/lib/org/jext/OneClickAction.java|(1280,12,<41,4>,<41,16>)>,
  <<|java+class:///org/jext/dawn/stack/DepthFunction|,|java+class:///org/jext/dawn/Function|>,|project://jext-5.0/src/lib/org/jext/dawn/stack/DepthFunction.java|(1033,15,<35,4>,<35,19>)>,
  <<|java+class:///JBrowsePlugin/OpenAction|,|java+class:///org/jext/MenuAction|>,|project://jext-5.0/src/plugins/Java/JBrowsePlugin.java|(3157,72,<106,3>,<107,25>)>,
  <<|java+class:///org/jext/dawn/string/SubFunction|,|java+class:///org/jext/dawn/Function|>,|project://jext-5.0/src/lib/org/jext/dawn/string/SubFunction.java|(1151,13,<38,4>,<38,17>)>,
  <<|java+class:///org/jext/dawn/array/ClearArrayFunction|,|java+class:///org/jext/dawn/Function|>,|project://jext-5.0/src/lib/org/jext/dawn/array/ClearArrayFunction.java|(1093,20,<37,4>,<37,24>)>,
  <<|java+class:///org/jext/dawn/test/EqualsFunction|,|java+class:///org/jext/dawn/Function|>,|project://jext-5.0/src/lib/org/jext/dawn/test/EqualsFunction.java|(1109,12,<38,4>,<38,16>)>,
  <<|java+class:///org/jext/options/OptionsDialog|,|java+class:///javax/swing/JDialog|>,|project://jext-5.0/src/lib/org/jext/options/OptionsDialog.java|(2778,56,<81,4>,<81,60>)>,
  <<|java+class:///UML/Throws|,|java+class:///UML/Element|>,|project://jext-5.0/src/plugins/Java/UML.java|(12145,116,<421,3>,<422,49>)>,
  <<|java+class:///org/jext/dawn/string/EndsWithFunction|,|java+class:///org/jext/dawn/Function|>,|project://jext-5.0/src/lib/org/jext/dawn/string/EndsWithFunction.java|(1162,18,<38,4>,<38,22>)>,
  <<|java+class:///org/jext/scripting/dawn/functions/InsertTextFunction|,|java+class:///org/jext/dawn/Function|>,|project://jext-5.0/src/lib/org/jext/scripting/dawn/functions/InsertTextFunction.java|(1142,20,<38,4>,<38,24>)>,
  <<|java+class:///org/jext/dawn/math/ArcCosFunction|,|java+class:///org/jext/dawn/Function|>,|project://jext-5.0/src/lib/org/jext/dawn/math/ArcCosFunction.java|(1085,14,<37,4>,<37,18>)>,
  <<|java+class:///org/jext/actions/RightIndent|,|java+class:///org/jext/MenuAction|>,|project://jext-5.0/src/lib/org/jext/actions/RightIndent.java|(1069,22,<34,4>,<34,26>)>,
  <<|java+class:///org/jext/misc/AboutPlugins|,|java+class:///javax/swing/JDialog|>,|project://jext-5.0/src/lib/org/jext/misc/AboutPlugins.java|(1689,62,<57,4>,<57,66>)>,
  <<|java+class:///BackStab|,|java+class:///UML/Element|>,|project://jext-5.0/src/plugins/Java/BackStab.java|(1044,57,<35,2>,<35,59>)>,
  <<|java+class:///BackStab|,|java+class:///UML/Element|>,|project://jext-5.0/src/plugins/Java/BackStab.java|(962,12,<29,2>,<29,14>)>,
  <<|java+class:///org/jext/actions/JoinAllLines|,|java+class:///org/jext/MenuAction|>,|project://jext-5.0/src/lib/org/jext/actions/JoinAllLines.java|(1056,24,<34,4>,<34,28>)>,
  <<|java+class:///org/jext/dawn/test/LowerEqualsFunction|,|java+class:///org/jext/dawn/Function|>,|project://jext-5.0/src/lib/org/jext/dawn/test/LowerEqualsFunction.java|(1133,12,<38,4>,<38,16>)>,
  <<|java+class:///org/jext/misc/AboutWindow|,|java+class:///javax/swing/JDialog|>,|project://jext-5.0/src/lib/org/jext/misc/AboutWindow.java|(1088,21,<40,4>,<40,25>)>,
  <<|java+class:///NextTag|,|java+class:///org/jext/MenuAction|>,|project://jext-5.0/src/plugins/HTML/NextTag.java|(974,18,<31,4>,<31,22>)>,
  <<|java+class:///org/jext/JextFrame|,|java+class:///javax/swing/JFrame|>,|project://jext-5.0/src/lib/org/jext/JextFrame.java|(48327,33,<1673,4>,<1673,37>)>,
  <<|java+class:///org/jext/dawn/math/ModuloFunction|,|java+class:///org/jext/dawn/Function|>,|project://jext-5.0/src/lib/org/jext/dawn/math/ModuloFunction.java|(1052,11,<37,4>,<37,15>)>,
  <<|java+class:///org/gjt/sp/jedit/syntax/PLSQLTokenMarker|,|java+class:///org/gjt/sp/jedit/syntax/TSQLTokenMarker|>,|project://jext-5.0/src/lib/org/gjt/sp/jedit/syntax/PLSQLTokenMarker.java|(974,21,<30,4>,<30,25>)>,
  <<|java+class:///org/jext/dawn/array/SetElementAtFunction|,|java+class:///org/jext/dawn/Function|>,|project://jext-5.0/src/lib/org/jext/dawn/array/SetElementAtFunction.java|(1115,22,<37,4>,<37,26>)>,
  <<|java+class:///org/jext/dawn/util/ExecFunction|,|java+class:///org/jext/dawn/Function|>,|project://jext-5.0/src/lib/org/jext/dawn/util/ExecFunction.java|(1201,14,<40,4>,<40,18>)>,
  <<|java+class:///org/jext/dawn/io/PrintFunction|,|java+class:///org/jext/dawn/Function|>,|project://jext-5.0/src/lib/org/jext/dawn/io/PrintFunction.java|(1056,15,<37,4>,<37,19>)>,
  <<|java+class:///org/jext/dawn/stack/RollFunction|,|java+class:///org/jext/dawn/Function|>,|project://jext-5.0/src/lib/org/jext/dawn/stack/RollFunction.java|(1181,14,<39,4>,<39,18>)>,
  <<|java+class:///org/jext/dawn/javaccess/InvokeFunction|,|java+class:///org/jext/dawn/Function|>,|project://jext-5.0/src/lib/org/jext/dawn/javaccess/InvokeFunction.java|(1213,16,<39,4>,<39,20>)>,
  <<|java+class:///org/jext/dawn/util/RandomizeFunction|,|java+class:///org/jext/dawn/Function|>,|project://jext-5.0/src/lib/org/jext/dawn/util/RandomizeFunction.java|(1068,19,<35,4>,<35,23>)>,
  <<|java+class:///org/jext/dawn/string/HeadFunction|,|java+class:///org/jext/dawn/Function|>,|project://jext-5.0/src/lib/org/jext/dawn/string/HeadFunction.java|(1071,14,<37,4>,<37,18>)>,
  <<|java+class:///org/jext/dawn/err/ErrorFunction|,|java+class:///org/jext/dawn/Function|>,|project://jext-5.0/src/lib/org/jext/dawn/err/ErrorFunction.java|(1049,15,<37,4>,<37,19>)>,
  <<|java+class:///org/gjt/sp/jedit/syntax/IDLTokenMarker|,|java+class:///org/gjt/sp/jedit/syntax/CTokenMarker|>,|project://jext-5.0/src/lib/org/gjt/sp/jedit/syntax/IDLTokenMarker.java|(1128,32,<35,2>,<35,34>)>,
  <<|java+class:///org/jext/dawn/string/SizeFunction|,|java+class:///org/jext/dawn/Function|>,|project://jext-5.0/src/lib/org/jext/dawn/string/SizeFunction.java|(1084,14,<37,4>,<37,18>)>,
  <<|java+class:///org/jext/JextTextArea/JextTextAreaPopupMenu|,|java+class:///java/lang/Thread|>,|project://jext-5.0/src/lib/org/jext/JextTextArea.java|(41181,41,<1618,6>,<1618,47>)>,
  <<|java+class:///org/jext/dawn/test/LowerThanFunction|,|java+class:///org/jext/dawn/Function|>,|project://jext-5.0/src/lib/org/jext/dawn/test/LowerThanFunction.java|(1123,11,<38,4>,<38,15>)>,
  <<|java+class:///org/gjt/sp/jedit/syntax/JavaTokenMarker|,|java+class:///org/gjt/sp/jedit/syntax/CTokenMarker|>,|project://jext-5.0/src/lib/org/gjt/sp/jedit/syntax/JavaTokenMarker.java|(1190,34,<36,2>,<36,36>)>,
  <<|java+class:///org/jext/gui/EnhancedMenuItem|,|java+class:///javax/swing/JMenuItem|>,|project://jext-5.0/src/lib/org/jext/gui/EnhancedMenuItem.java|(1796,13,<61,4>,<61,17>)>,
  <<|java+class:///org/jext/options/ColorTable|,|java+class:///javax/swing/JTable|>,|project://jext-5.0/src/lib/org/jext/options/ColorTable.java|(2062,13,<71,2>,<71,15>)>,
  <<|java+class:///org/jext/xinsert/XTree|,|java+class:///javax/swing/JPanel|>,|project://jext-5.0/src/lib/org/jext/xinsert/XTree.java|(3384,8,<118,4>,<118,12>)>,
  <<|java+class:///org/jext/PythonEditAction|,|java+class:///org/jext/PythonAction|>,|project://jext-5.0/src/lib/org/jext/PythonEditAction.java|(1490,20,<48,4>,<48,24>)>,
  <<|java+class:///org/jext/dawn/io/ReadFunction|,|java+class:///org/jext/dawn/Function|>,|project://jext-5.0/src/lib/org/jext/dawn/io/ReadFunction.java|(1091,14,<37,4>,<37,18>)>,
  <<|java+class:///PHPBufferPartList|,|java+class:///PHPParser|>,|project://jext-5.0/src/plugins/Php/src/PHPBufferPartList.java|(1132,23,<35,1>,<36,13>)>,
  <<|java+class:///org/jext/gui/JextButton|,|java+class:///javax/swing/JButton|>,|project://jext-5.0/src/lib/org/jext/gui/JextButton.java|(2627,12,<112,4>,<112,16>)>,
  <<|java+class:///org/jext/gui/JextButton|,|java+class:///javax/swing/JButton|>,|project://jext-5.0/src/lib/org/jext/gui/JextButton.java|(2556,12,<106,4>,<106,16>)>,
  <<|java+class:///org/jext/gui/JextButton|,|java+class:///javax/swing/JButton|>,|project://jext-5.0/src/lib/org/jext/gui/JextButton.java|(2491,8,<100,4>,<100,12>)>,
  <<|java+class:///org/jext/gui/JextButton|,|java+class:///javax/swing/JButton|>,|project://jext-5.0/src/lib/org/jext/gui/JextButton.java|(2709,18,<118,4>,<118,22>)>,
  <<|java+class:///org/jext/scripting/dawn/DawnLogWindow|,|java+class:///org/jext/scripting/AbstractLogWindow|>,|project://jext-5.0/src/lib/org/jext/scripting/dawn/DawnLogWindow.java|(1515,53,<50,4>,<50,57>)>,
  <<|java+class:///org/jext/dawn/test/OrFunction|,|java+class:///org/jext/dawn/Function|>,|project://jext-5.0/src/lib/org/jext/dawn/test/OrFunction.java|(1065,12,<37,4>,<37,16>)>,
  <<|java+class:///org/jext/misc/ZipExplorer|,|java+class:///javax/swing/JDialog|>,|project://jext-5.0/src/lib/org/jext/misc/ZipExplorer.java|(1565,60,<57,4>,<57,64>)>,
  <<|java+class:///org/jext/dawn/test/IsNumericFunction|,|java+class:///org/jext/dawn/Function|>,|project://jext-5.0/src/lib/org/jext/dawn/test/IsNumericFunction.java|(1095,19,<37,4>,<37,23>)>,
  <<|java+class:///org/jext/options/StyleTable/StyleEditor|,|java+class:///javax/swing/JDialog|>,|project://jext-5.0/src/lib/org/jext/options/StyleTable.java|(8497,97,<294,3>,<295,51>)>,
  <<|java+class:///UML/NestedMember|,|java+class:///UML/Element|>,|project://jext-5.0/src/plugins/Java/UML.java|(5675,37,<186,3>,<186,40>)>,
  <<|java+class:///org/jext/dawn/stack/RollDownFunction|,|java+class:///org/jext/dawn/Function|>,|project://jext-5.0/src/lib/org/jext/dawn/stack/RollDownFunction.java|(1208,15,<39,4>,<39,19>)>,
  <<|java+class:///org/jext/dawn/math/PiFunction|,|java+class:///org/jext/dawn/Function|>,|project://jext-5.0/src/lib/org/jext/dawn/math/PiFunction.java|(985,12,<35,4>,<35,16>)>,
  <<|java+class:///PHPIndentPEAR|,|java+class:///PHPParser|>,|project://jext-5.0/src/plugins/Php/src/PHPIndentPEAR.java|(1895,23,<41,1>,<42,13>)>,
  <<|java+class:///org/jext/scripting/dawn/functions/OpenFunction|,|java+class:///org/jext/dawn/Function|>,|project://jext-5.0/src/lib/org/jext/scripting/dawn/functions/OpenFunction.java|(1076,14,<38,4>,<38,18>)>,
  <<|java+class:///org/jext/dawn/io/PrintlnFunction|,|java+class:///org/jext/dawn/Function|>,|project://jext-5.0/src/lib/org/jext/dawn/io/PrintlnFunction.java|(1098,17,<37,4>,<37,21>)>,
  <<|java+class:///org/jext/options/UIOptions|,|java+class:///org/jext/gui/AbstractOptionPane|>,|project://jext-5.0/src/lib/org/jext/options/UIOptions.java|(2212,12,<66,4>,<66,16>)>,
  <<|java+class:///org/jext/dawn/math/DivideFunction|,|java+class:///org/jext/dawn/Function|>,|project://jext-5.0/src/lib/org/jext/dawn/math/DivideFunction.java|(1052,11,<37,4>,<37,15>)>,
  <<|java+class:///org/jext/scripting/python/PythonLogWindow|,|java+class:///org/jext/scripting/AbstractLogWindow|>,|project://jext-5.0/src/lib/org/jext/scripting/python/PythonLogWindow.java|(2200,156,<70,4>,<71,59>)>,
  <<|java+class:///org/jext/dawn/array/InsertElementAtFunction|,|java+class:///org/jext/dawn/Function|>,|project://jext-5.0/src/lib/org/jext/dawn/array/InsertElementAtFunction.java|(1133,25,<37,4>,<37,29>)>,
  <<|java+class:///InsertClassName|,|java+class:///org/jext/MenuAction|>,|project://jext-5.0/src/plugins/Java/InsertClassName.java|(1525,27,<52,4>,<52,31>)>,
  <<|java+class:///org/jext/scripting/dawn/functions/MsgBoxFunction|,|java+class:///org/jext/dawn/Function|>,|project://jext-5.0/src/lib/org/jext/scripting/dawn/functions/MsgBoxFunction.java|(1147,16,<40,4>,<40,20>)>,
  <<|java+class:///com/incors/plaf/ColorUIResource2|,|java+class:///javax/swing/plaf/ColorUIResource|>,|project://jext-5.0/src/plugins/KLNF/com/incors/plaf/ColorUIResource2.java|(1303,15,<50,4>,<50,19>)>,
  <<|java+class:///com/incors/plaf/ColorUIResource2|,|java+class:///javax/swing/plaf/ColorUIResource|>,|project://jext-5.0/src/plugins/KLNF/com/incors/plaf/ColorUIResource2.java|(972,15,<35,4>,<35,19>)>,
